RefundID,OrderID,RefundDate,RefundAmount,RefundReason,RefundStatus
1966,28530,2025-03-17,285.62,Incorrect Order,Approved
1967,28562,2025-02-21,28.42,Incorrect Order,Approved
1968,28563,2025-12-02,997.57,Incorrect Order,Approved
1969,28600,2024-02-03,781.98,Poor Food Quality,Processed
1970,28635,2026-03-08,748.1,Missing Item,rejected
1971,28643,2026-05-10,416.23,Missing Item,Processed
1972,28667,2025-05-27,72.01,Delivery Delay,Approved
1973,28689,2024-03-20,347.36,Incorrect Order,Requested
1974,28699,2024-12-31,512.3,Delivery Delay,Rejected
1975,28706,2025-06-14,447.17,Missing Item,Approved
1976,28742,2024-05-21,511.95,Missing Item,Approved
1977,28749,2026-07-22,518.07,Missing Item,Approved
1978,28750,2025-10-06,1231.97,Incorrect Order,Rejected
1979,28816,2024-10-06,155.07,Missing Item,Requested
1980,28817,2025-04-28,128.0,Delivery Delay,Rejected
1981,28827,2024-10-13,126.82,Incorrect Order,Requested
1982,28873,2026-08-13,134.13,Missing Item,Processed
1983,28902,2024-01-21,912.18,Poor Food Quality,Processed
1984,28926,2025-05-23,730.31,Delivery Delay,Processed
1985,28931,2024-01-03,37.45,Delivery Delay,Approved
1986,28939,2024-01-03,557.53,Incorrect Order,Processed
1987,28951,2026-01-04,223.45,Payment Issue,Approved
1988,28968,2025-03-23,955.2,Delivery Delay,Approved
1989,28974,2026-03-07,466.67,Incorrect Order,Approved
1990,28988,2026-06-11,294.84,Poor Food Quality,Processed
1991,29022,2025-09-11,901.41,Poor Food Quality,Processed
1992,29033,2024-08-04,1396.78,Missing Item,Approved
1993,29044,2026-07-04,134.83,Missing Item,Rejected
1994,29048,2024-06-13,210.31,Delivery Delay,Requested
1995,29053,2025-12-02,656.25,Poor Food Quality,Processed
1996,29062,2025-10-28,1354.02,Missing Item,Approved
1997,29067,2025-02-25,399.46,Poor Food Quality,Approved
1998,29123,2024-10-20,737.97,Delivery Delay,Processed
1999,29153,2025-05-15,330.42,Poor Food Quality,Processed
2000,29180,2024-07-16,76.79,Missing Item,Approved
2001,29192,2024-04-28,943.44,Missing Item,Requested
2002,29196,2024-12-04,380.66,Delivery Delay,Approved
2003,29219,2024-01-02,722.67,Payment Issue,Approved
2004,29221,2025-04-16,1185.53,Delivery Delay,Approved
2005,29229,2025-02-24,144.65,Payment Issue,Approved
2006,29240,2026-08-02,1157.02,Delivery Delay,Processed
2007,29256,2024-11-05,1774.62,Delivery Delay,Processed
2008,29288,2026-04-11,852.21,Payment Issue,Processed
2009,29289,2024-05-24,96.49,Delivery Delay,Processed
2010,29312,2026-02-05,1011.29,Delivery Delay,Approved
2011,29326,2025-11-16,197.05,Incorrect Order,Approved
2012,29335,2025-03-24,813.23,Missing Item,Approved
2013,29355,2025-09-24,630.22,Payment Issue,Processed
2014,29363,2026-06-14,700.8,Missing Item,Processed
2015,29371,2026-04-18,-277.99,Missing Item,Processed
2016,29382,2025-12-28,276.93,Incorrect Order,Approved
2017,29395,2025-01-18,296.86,Missing Item,Approved
2018,29418,2025-06-26,1569.05,Missing Item,Requested
2019,29420,2024-09-01,784.89,Delivery Delay,Rejected
2020,29425,2025-06-02,71.73,Poor Food Quality,Processed
2021,29431,2024-07-27,145.92,Incorrect Order,Approved
2022,29456,2024-01-04,486.13,Missing Item,Rejected
2023,29469,2025-02-14,1697.9,Delivery Delay,Rejected
2024,29501,2026-08-02,495.69,Poor Food Quality,Requested
2025,29510,2025-03-20,617.75,Incorrect Order,Rejected
2026,29514,2024-08-16,1274.88,Poor Food Quality,Processed
2027,29519,2025-06-16,1026.65,Incorrect Order,Processed
2028,29533,2026-05-24,131.85,Delivery Delay,Approved
2029,29544,2024-06-30,285.77,Payment Issue,Approved
2030,29548,2024-10-21,427.54,Delivery Delay,Rejected
2031,29573,2026-06-26,363.91,Incorrect Order,Requested
2032,29593,2026-01-05,39.46,Incorrect Order,Rejected
2033,29597,2026-06-21,263.81,Poor Food Quality,Rejected
2034,29608,2024-08-03,432.17,Delivery Delay,Processed
2035,29620,2026-08-06,2072.32,Missing Item,Requested
2036,29652,2024-07-22,848.21,Poor Food Quality,Approved
2037,29661,2024-06-21,564.62,Delivery Delay,Processed
2038,29682,2024-01-30,424.51,Poor Food Quality,Approved
2039,29692,2024-05-18,363.8,Payment Issue,Approved
2040,29701,2023-12-11,453.77,Poor Food Quality,Approved
2041,29744,2024-08-29,827.48,Delivery Delay,Approved
2042,29750,2025-08-30,465.51,Payment Issue,Requested
2043,29771,2025-07-18,224.19,Payment Issue,Approved
2044,29782,2025-07-01,678.61,Poor Food Quality,Approved
2045,29787,2024-12-18,1935.12,Missing Item,Approved
2046,29887,2024-02-13,253.17,Missing Item,Approved
2047,29936,2024-05-02,341.99,Delivery Delay,Approved
2048,29940,2024-05-16,45.84,Payment Issue,Approved
2049,29954,2025-12-06,690.84,Payment Issue,Processed
2050,29963,2024-01-13,778.59,Payment Issue,Approved
2051,29968,2024-03-24,455.28,Delivery Delay,Rejected
2052,29971,2024-03-31,446.92,Missing Item,Approved
2053,29975,2024-10-10,248.12,Poor Food Quality,Processed
2054,30024,2026-04-09,152.44,Incorrect Order,Processed
2055,30054,2025-12-22,270.39,Incorrect Order,Processed
2056,30059,2025-02-13,842.09,Incorrect Order,Processed
2057,30063,2024-01-06,215.73,Incorrect Order,Processed
2058,30065,2026-04-27,684.71,Delivery Delay,Processed
2059,30077,2025-08-31,125.03,Incorrect Order,Approved
2060,30089,2024-01-28,1175.25,Payment Issue,Approved
2061,30094,2024-12-01,583.97,Missing Item,Approved
2062,30123,2025-08-14,165.67,Delivery Delay,Requested
2063,30175,2025-11-23,1268.27,Missing Item,Approved
2064,30211,2026-01-26,628.44,Poor Food Quality,Processed
2065,30216,2025-06-02,1533.17,Delivery Delay,Rejected
2066,30238,2026-05-30,456.13,Poor Food Quality,Requested
2067,30259,2024-10-15,204.42,Missing Item,Processed
2068,30280,2025-12-20,267.19,Missing Item,Rejected
2069,30298,2025-03-25,731.24,Payment Issue,Requested
2070,30316,2024-05-22,46.39,Poor Food Quality,Approved
2071,30355,2026-04-12,1374.28,Incorrect Order,Requested
2072,30361,2024-07-16,68.36,Poor Food Quality,Approved
2073,30379,2025-05-17,100.4,Payment Issue,Approved
2074,30388,2026-01-08,278.51,Missing Item,Processed
2075,30391,2025-09-09,382.16,Poor Food Quality,Approved
2076,30427,2024-12-22,772.58,Incorrect Order,Processed
2077,30485,2024-03-15,514.9,Incorrect Order,Approved
2078,30492,2026-04-08,56.27,Missing Item,Requested
2079,30507,2025-10-14,1032.96,Poor Food Quality,Rejected
2080,30538,2026-02-14,685.1,Payment Issue,Rejected
2081,30555,2026-05-21,434.58,Delivery Delay,Approved
2082,30581,2025-07-25,42.39,Delivery Delay,PROCESSED
2083,30598,2024-10-22,72.28,Poor Food Quality,Approved
2084,30603,2025-08-26,108.38,Missing Item,Approved
2085,30622,2025-09-30,64.3,Payment Issue,Requested
2086,30625,2024-12-26,837.13,Poor Food Quality,Requested
2087,30626,2024-03-06,137.06,Delivery Delay,Processed
2088,30631,2025-08-02,1170.85,Payment Issue,Approved
2089,30663,2025-05-17,1109.76,Poor Food Quality,Processed
2090,30679,2025-09-15,707.63,Payment Issue,Approved
2091,30691,2024-05-09,402.77,Poor Food Quality,Approved
2092,30704,2024-05-05,205.58,Incorrect Order,Approved
2093,30719,2025-02-24,1958.21,Missing Item,Rejected
2094,30722,2026-03-18,793.67,Incorrect Order,Approved
2095,30735,2023-12-14,386.14,Poor Food Quality,Requested
2096,30754,2026-06-02,1041.17,Payment Issue,Requested
2097,30756,2024-10-15,120.15,Missing Item,Approved
2098,30764,2026-01-27,844.47,Payment Issue,Processed
2099,30775,2026-02-12,791.9,Poor Food Quality,Approved
2100,30807,2025-08-24,298.51,Missing Item,Processed
2101,30854,2024-03-09,772.59,Incorrect Order,Requested
2102,30857,2025-07-08,946.3,Payment Issue,Approved
2103,30865,2025-04-12,426.73,Incorrect Order,Processed
2104,30870,2025-03-23,365.91,Delivery Delay,Rejected
2105,30883,2024-03-26,363.68,Incorrect Order,Approved
2106,30884,2026-06-11,142.52,Payment Issue,Approved
2107,30887,2023-12-21,165.93,Incorrect Order,Processed
2108,30890,2024-05-13,558.04,Poor Food Quality,Approved
2109,30907,2026-07-16,-458.27,Payment Issue,Requested
2110,30913,2024-07-17,789.79,Missing Item,Processed
2111,30933,2025-04-26,105.58,Missing Item,Approved
2112,30945,2026-05-29,857.66,Poor Food Quality,Processed
2113,30970,2025-11-28,858.66,Incorrect Order,Rejected
2114,30974,2024-07-28,143.45,Missing Item,Approved
2115,30990,2024-01-01,72.45,Incorrect Order,Rejected
2116,30992,2025-07-02,273.86,Incorrect Order,Processed
2117,31035,2025-03-13,242.44,Payment Issue,Rejected
2118,31037,2025-10-02,337.55,Incorrect Order,Processed
2119,31038,2025-04-25,418.08,Payment Issue,Approved
2120,31046,2025-07-05,238.25,Missing Item,Rejected
2121,31053,2026-05-14,73.35,Payment Issue,Processed
2122,31060,2025-04-02,612.65,Incorrect Order,Approved
2123,31062,2024-05-14,1118.59,Missing Item,Approved
2124,31083,2025-04-05,986.16,Payment Issue,Approved
2125,31086,2025-05-12,375.21,Missing Item,Approved
2126,31096,2025-09-12,268.66,Incorrect Order,Rejected
2127,31140,2025-08-27,1269.63,Delivery Delay,Approved
2128,31159,2026-06-15,310.61,Payment Issue,Rejected
2129,31166,2025-07-05,321.51,Payment Issue,Approved
2130,31176,2024-04-15,816.94,Delivery Delay,Processed
2131,31193,2026-03-15,114.77,Payment Issue,Processed
2132,31223,2026-05-07,56.87,Payment Issue,Requested
2133,31276,2024-09-04,1052.72,Delivery Delay,Approved
2134,31277,2026-06-09,1249.41,Missing Item,Processed
2135,31280,2026-07-03,535.72,Delivery Delay,Approved
2136,31301,2026-08-06,760.73,Payment Issue,Approved
2137,31307,2024-01-28,680.59,Incorrect Order,Processed
2138,31330,2026-07-23,1270.23,Payment Issue,Requested
2139,31336,2025-12-07,589.78,Poor Food Quality,Processed
2140,31363,2024-12-28,577.11,Payment Issue,Approved
2141,31364,2024-02-15,364.42,Delivery Delay,Approved
2142,31371,2025-11-22,671.84,Missing Item,Processed
2143,31376,2025-09-30,230.42,Incorrect Order,Rejected
2144,31405,2024-07-20,228.98,Delivery Delay,Processed
2145,31427,2024-08-21,124.07,Payment Issue,Processed
2146,31444,2026-04-08,183.66,Missing Item,Requested
2147,31488,2025-09-15,2030.01,Missing Item,Requested
2148,31501,2025-08-02,459.03,Delivery Delay,Approved
2149,31523,2026-06-03,519.09,Payment Issue,Requested
2150,31531,2025-05-11,388.39,Payment Issue,Approved
2151,31569,2024-09-23,675.53,Delivery Delay,Approved
2152,31593,2023-12-23,350.52,Delivery Delay,Processed
2153,31598,2024-11-17,317.69,Missing Item,Approved
2154,31601,2026-02-25,293.47,Delivery Delay,Approved
2155,31618,2026-06-18,420.23,Delivery Delay,Requested
2156,31634,2025-08-29,510.89,Incorrect Order,Rejected
2157,31648,2026-04-07,1037.68,Delivery Delay,Requested
2158,31652,2024-03-18,322.45,Poor Food Quality,Processed
2159,31661,2025-06-12,1152.78,Delivery Delay,Rejected
2160,31684,2025-01-21,139.21,Missing Item,Approved
2161,31686,2024-03-16,1314.02,Missing Item,Approved
2162,31701,2025-02-01,487.73,Missing Item,Requested
2163,31704,2025-04-16,391.27,Incorrect Order,Rejected
2164,31741,2024-07-23,355.67,Payment Issue,Processed
2165,31743,2025-02-25,410.58,Poor Food Quality,Approved
2166,31760,2025-03-26,616.87,Incorrect Order,Approved
2167,31801,2024-01-23,232.16,Incorrect Order,Processed
2168,31882,2026-01-19,63.27,Missing Item,Processed
2169,31883,2025-11-23,495.76,Delivery Delay,Processed
2170,31895,2024-10-02,674.54,Missing Item,Approved
2171,31930,2026-01-22,537.94,Incorrect Order,Approved
2172,31948,2023-12-17,132.47,Delivery Delay,Requested
2173,31988,2025-02-27,601.57,Missing Item,Requested
2174,32002,2026-08-08,71.68,Poor Food Quality,Requested
2175,32016,2025-10-28,583.22,Incorrect Order,Processed
2176,32035,2025-09-16,636.13,Missing Item,Processed
2177,32036,2025-06-24,240.5,Missing Item,Processed
2178,32081,2024-02-26,423.58,Payment Issue,Approved
2179,32087,2025-05-27,548.2,Missing Item,Requested
2180,32088,2025-08-14,778.88,Payment Issue,Rejected
2181,32092,2024-06-09,445.02,Payment Issue,Rejected
2182,32105,2024-09-28,311.14,Missing Item,Processed
2183,32113,2026-07-26,569.26,Payment Issue,Requested
2184,32115,2025-10-16,297.18,Missing Item,Approved
2185,32144,2024-09-03,207.75,Poor Food Quality,Processed
2186,32159,2025-06-07,-253.36,Delivery Delay,Processed
2187,32176,2024-11-09,506.54,Missing Item,Processed
2188,32195,2024-12-02,164.86,Poor Food Quality,Approved
2189,32199,2025-11-02,587.12,Incorrect Order,Rejected
2190,32217,2026-08-16,312.49,Payment Issue,Processed
2191,32254,2026-08-03,327.23,Missing Item,Requested
2192,32276,2024-07-15,64.08,Payment Issue,Processed
2193,32284,2024-01-20,68.74,Incorrect Order,Approved
2194,32285,2026-04-25,519.16,Poor Food Quality,Approved
2195,32305,2024-12-20,451.25,Poor Food Quality,Requested
2196,32326,2024-04-08,138.05,Incorrect Order,Approved
2197,32341,2024-11-06,285.91,Missing Item,Rejected
2198,32344,2026-04-15,436.09,Missing Item,Approved
2199,32361,2026-08-16,246.4,Payment Issue,Approved
2200,32362,2026-08-14,408.85,Delivery Delay,Approved
2201,32369,2025-09-09,395.23,Delivery Delay,Processed
2202,32377,2025-04-28,704.13,Incorrect Order,Rejected
2203,32411,2025-07-05,55.17,Missing Item,Rejected
2204,32416,2024-04-09,553.39,Incorrect Order,Requested
2205,32417,2025-01-29,49.09,Payment Issue,Rejected
2206,32461,2024-05-14,182.47,Missing Item,Requested
2207,32469,2025-03-12,805.59,Missing Item,Rejected
2208,32476,2024-04-07,929.38,Poor Food Quality,Approved
2209,32482,2025-08-04,104.4,Incorrect Order,Approved
2210,32502,2024-12-23,304.02,Payment Issue,Processed
2211,32540,2025-10-06,244.07,Delivery Delay,Processed
2212,32549,2024-08-22,1276.5,Poor Food Quality,Processed
2213,32552,2025-02-02,338.48,Poor Food Quality,Approved
2214,32561,2024-08-16,562.89,Payment Issue,Rejected
2215,32568,2025-05-01,141.18,Poor Food Quality,Processed
2216,32609,2025-01-20,1721.98,Incorrect Order,Approved
2217,32615,2025-02-16,359.98,Delivery Delay,Processed
2218,32620,2025-02-16,260.35,Payment Issue,Rejected
2219,32646,2025-08-07,1385.51,Poor Food Quality,Approved
2220,32648,2026-03-16,927.77,Payment Issue,Rejected
2221,32657,2025-03-03,709.24,Poor Food Quality,Processed
2222,32664,2026-02-15,531.99,Delivery Delay,Approved
2223,32708,2025-01-20,307.47,Payment Issue,Requested
2224,32710,2024-05-06,198.88,Poor Food Quality,Approved
2225,32714,2024-03-08,-357.54,Incorrect Order,Requested
2226,32736,2023-12-26,94.67,Poor Food Quality,Approved
2227,32742,2025-12-08,961.73,Payment Issue,Approved
2228,32743,2026-08-20,202.66,Payment Issue,Approved
2229,32766,2025-01-26,1222.37,Payment Issue,Processed
2230,32784,2025-10-12,235.83,Incorrect Order,Approved
2231,32806,2025-03-23,294.52,Poor Food Quality,Processed
2232,32811,2024-04-13,806.0,Missing Item,Approved
2233,32830,2024-10-10,812.41,Missing Item,Approved
2234,32848,2024-03-26,1525.6,Missing Item,Processed
2235,32865,2024-10-11,203.86,Payment Issue,Approved
2236,32877,2025-01-27,179.19,Delivery Delay,Approved
2237,32887,2024-09-30,485.7,Delivery Delay,Processed
2238,32892,2025-02-05,402.01,Payment Issue,Approved
2239,32904,2024-04-07,631.23,Delivery Delay,Processed
2240,32906,2024-11-05,388.08,Poor Food Quality,Processed
2241,32909,2026-06-13,1066.24,Delivery Delay,Approved
2242,32937,2024-11-30,62.13,Missing Item,Approved
2243,32953,2024-12-11,1872.57,Delivery Delay,Processed
2244,32959,2024-11-16,1339.41,Payment Issue,Approved
2245,32990,2025-05-15,261.21,Payment Issue,Requested
2246,33004,2025-06-03,-42.97,Missing Item,Processed
2247,33021,2026-03-12,54.35,Payment Issue,Approved
2248,33033,2025-12-20,361.57,Delivery Delay,Processed
2249,33061,2026-04-13,398.88,Payment Issue,Approved
2250,33086,2024-07-03,2377.67,Payment Issue,Processed
2251,33102,2024-01-03,76.07,Incorrect Order,Requested
2252,33126,2024-12-29,1196.03,Delivery Delay,Processed
2253,33140,2026-01-11,983.3,Incorrect Order,Approved
2254,33149,2024-01-10,429.21,Delivery Delay,Approved
2255,33178,2026-08-03,384.59,Poor Food Quality,Requested
2256,33214,2024-08-15,195.93,Delivery Delay,Processed
2257,33217,2026-06-24,658.56,Payment Issue,Processed
2258,33221,2025-02-22,1788.98,Incorrect Order,Approved
2259,33239,2025-02-22,626.0,Missing Item,Requested
2260,33253,2024-04-27,984.09,Missing Item,PROCESSED
2261,33259,2024-11-29,274.91,Delivery Delay,Requested
2262,33262,2024-10-17,574.17,Payment Issue,Requested
2263,33264,2024-09-09,719.31,Poor Food Quality,Processed
2264,33271,2026-07-10,781.81,Incorrect Order,Processed
2265,33324,2026-01-06,999.56,Incorrect Order,Processed
2266,33350,2026-03-15,395.73,Incorrect Order,Approved
2267,33356,2026-05-16,980.42,Delivery Delay,Processed
2268,33363,2024-01-10,774.24,Delivery Delay,Processed
2269,33383,2026-03-09,96.52,Poor Food Quality,Processed
2270,33395,2025-12-07,623.42,Delivery Delay,Requested
2271,33409,2024-12-06,792.41,Delivery Delay,Processed
2272,33424,2024-12-22,560.25,Incorrect Order,Processed
2273,33426,2024-05-21,1265.2,Payment Issue,Requested
2274,33437,2025-07-31,531.86,Poor Food Quality,Approved
2275,33439,2024-07-27,510.89,Delivery Delay,Approved
2276,33480,2024-10-20,340.37,Incorrect Order,Approved
2277,33482,2024-02-04,751.93,Delivery Delay,Approved
2278,33486,2024-06-14,413.2,Payment Issue,Approved
2279,33524,2024-05-14,246.48,Delivery Delay,Requested
2280,33531,2024-07-16,699.42,Payment Issue,Rejected
2281,33546,2025-05-31,452.81,Payment Issue,Approved
2282,33568,2025-09-25,417.75,Missing Item,Approved
2283,33574,2024-01-21,16.25,Incorrect Order,Approved
2284,33601,2025-12-05,983.3,Poor Food Quality,Rejected
2285,33613,2025-07-23,191.55,Poor Food Quality,Approved
2286,33639,2025-05-23,1564.32,Delivery Delay,Approved
2287,33650,2025-08-31,156.38,Delivery Delay,Approved
2288,33663,2026-03-05,263.92,Payment Issue,Approved
2289,33664,2025-06-29,146.95,Poor Food Quality,Rejected
2290,33666,2025-06-03,37.64,Missing Item,Processed
2291,33693,2025-05-17,436.94,Incorrect Order,Approved
2292,33709,2024-10-03,178.79,Delivery Delay,Processed
2293,33734,2025-12-15,318.83,Payment Issue,Processed
2294,33755,2026-05-06,445.32,Missing Item,Requested
2295,33762,2024-04-01,446.53,Poor Food Quality,Processed
2296,33768,2024-07-08,350.44,Incorrect Order,Approved
2297,33769,2026-02-01,1160.98,Incorrect Order,Requested
2298,33801,2025-08-27,279.6,Missing Item,Processed
2299,33802,2024-11-16,446.22,Poor Food Quality,Processed
2300,33822,2024-09-01,929.21,Poor Food Quality,Processed
2301,33852,2025-10-12,1113.6,Incorrect Order,Processed
2302,33855,2024-08-28,378.73,Delivery Delay,Processed
2303,33857,2024-10-29,427.63,Delivery Delay,Approved
2304,33862,2025-11-22,288.67,Payment Issue,Approved
2305,33867,2024-05-21,841.28,Incorrect Order,Approved
2306,33869,2024-03-18,855.09,Poor Food Quality,Rejected
2307,33874,2026-07-06,846.06,Delivery Delay,Approved
2308,33893,2024-05-23,304.55,Delivery Delay,Approved
2309,33905,2026-04-12,112.53,Poor Food Quality,Requested
2310,33910,2024-06-08,499.48,Missing Item,Processed
2311,33918,2026-08-11,646.5,Delivery Delay,Approved
2312,33923,2024-07-02,227.38,Poor Food Quality,Approved
2313,33939,2026-04-21,480.94,Delivery Delay,Processed
2314,33951,2024-08-08,634.03,Missing Item,Approved
2315,33953,2025-08-21,284.56,Incorrect Order,Approved
2316,33964,2024-06-17,253.41,Incorrect Order,Requested
2317,33973,2025-09-18,789.42,Incorrect Order,Approved
2318,34032,2026-07-18,188.51,Poor Food Quality,Approved
2319,34051,2025-07-15,745.65,Poor Food Quality,Approved
2320,34057,2026-08-21,545.11,Missing Item,Requested
2321,34061,2026-06-11,919.97,Delivery Delay,Approved
2322,34067,2025-03-23,1161.61,Payment Issue,Requested
2323,34077,2024-12-11,132.81,Missing Item,Approved
2324,34080,2026-01-20,1158.41,Missing Item,Approved
2325,34084,2025-09-02,566.48,Delivery Delay,Approved
2326,34122,2025-03-28,1504.36,Delivery Delay,Processed
2327,34128,2024-12-11,158.11,Delivery Delay,Rejected
2328,34136,2026-04-15,104.53,Incorrect Order,Processed
2329,34146,2024-10-16,1530.56,Missing Item,Processed
2330,34152,2024-08-07,918.57,Delivery Delay,Approved
2331,34157,2024-02-10,599.98,Incorrect Order,Approved
2332,34172,2024-02-07,653.87,Incorrect Order,Approved
2333,34175,2026-06-03,178.71,Poor Food Quality,Approved
2334,34182,2024-12-03,558.73,Payment Issue,Processed
2335,34187,2024-03-06,1305.44,Incorrect Order,Approved
2336,34201,2024-06-08,873.78,Missing Item,Processed
2337,34210,2025-09-16,1005.16,Poor Food Quality,Processed
2338,34238,2024-02-22,168.83,Missing Item,Approved
2339,34239,2026-07-18,1340.72,Incorrect Order,APPROVED
2340,34251,2026-05-04,1044.93,Payment Issue,Approved
2341,34261,2025-03-06,558.31,Delivery Delay,Rejected
2342,34354,2025-02-06,44.6,Poor Food Quality,Processed
2343,34440,2025-07-19,197.55,Incorrect Order,Processed
2344,34470,2026-08-03,516.0,Incorrect Order,Rejected
2345,34474,2025-07-14,84.01,Incorrect Order,Rejected
2346,34501,2025-01-08,499.18,Incorrect Order,Processed
2347,34502,2024-05-30,961.28,Delivery Delay,Processed
2348,34552,2026-04-23,237.18,Missing Item,Processed
2349,34577,2025-10-16,215.28,Missing Item,Approved
2350,34594,2025-07-27,248.53,Payment Issue,Requested
2351,34599,2025-01-26,63.52,Delivery Delay,Processed
2352,34618,2023-12-24,1134.96,Missing Item,Requested
2353,34623,2024-11-30,715.84,Missing Item,Processed
2354,34637,2026-03-25,117.47,Poor Food Quality,Requested
2355,34648,2025-10-26,434.79,Missing Item,Processed
2356,34665,2025-12-11,723.42,Poor Food Quality,Processed
2357,34700,2025-11-17,195.86,Delivery Delay,Processed
2358,34741,2026-04-16,1233.68,Payment Issue,Approved
2359,34758,2026-01-19,642.88,Incorrect Order,Processed
2360,34775,2024-05-07,799.66,Incorrect Order,Rejected
2361,34779,2025-10-28,352.63,Poor Food Quality,Approved
2362,34792,2024-12-18,540.97,Incorrect Order,Approved
2363,34803,2025-08-23,198.24,Incorrect Order,Approved
2364,34811,2025-07-20,508.9,Payment Issue,Approved
2365,34839,2024-02-08,402.29,Poor Food Quality,Approved
2366,34840,2025-06-09,1415.99,Incorrect Order,Processed
2367,34846,2024-07-07,496.84,Payment Issue,Processed
2368,34851,2024-05-03,1599.39,Missing Item,Approved
2369,34854,2025-06-01,812.72,Missing Item,Rejected
2370,34855,2025-02-11,225.78,Incorrect Order,Approved
2371,34863,2025-05-08,660.74,Incorrect Order,Approved
2372,34879,2025-05-14,598.53,Missing Item,Approved
2373,34883,2024-01-16,593.1,Incorrect Order,Approved
2374,34898,2024-12-10,464.55,Incorrect Order,Requested
2375,34906,2024-04-20,685.41,Delivery Delay,Requested
2376,34911,2024-03-05,538.99,Delivery Delay,Requested
2377,34974,2025-08-16,655.7,Payment Issue,Rejected
2378,34983,2024-04-06,446.13,Payment Issue,Approved
2379,34993,2025-05-18,362.06,Delivery Delay,Processed
2380,35021,2025-12-11,283.96,Payment Issue,Approved
2381,35024,2024-08-21,1145.96,Missing Item,Approved
2382,35058,2024-03-06,114.25,Poor Food Quality,Requested
2383,35064,2024-09-24,839.45,Poor Food Quality,Approved
2384,35085,2025-12-28,1099.05,Delivery Delay,Processed
2385,35086,2024-08-16,960.87,Payment Issue,Requested
2386,35103,2025-09-18,714.64,Payment Issue,Processed
2387,35117,2024-04-10,185.79,Incorrect Order,Requested
2388,35118,2024-11-07,471.86,Delivery Delay,Approved
2389,35132,2025-10-19,30.96,Incorrect Order,Processed
2390,35173,2025-03-19,157.67,Delivery Delay,Processed
2391,35193,2025-03-15,576.77,Incorrect Order,Processed
2392,35209,2024-10-03,78.88,Poor Food Quality,Approved
2393,35211,2025-04-13,426.28,Missing Item,Processed
2394,35234,2026-08-06,82.0,Payment Issue,Processed
2395,35245,2025-09-24,-318.48,Missing Item,Processed
2396,35247,2025-03-26,536.45,Missing Item,Approved
2397,35252,2025-03-31,755.16,Incorrect Order,Processed
2398,35265,2025-02-25,560.09,Delivery Delay,Processed
2399,35266,2026-07-15,215.92,Delivery Delay,Rejected
2400,35270,2024-12-01,296.91,Missing Item,Approved
2401,35281,2025-09-09,272.43,Payment Issue,Approved
2402,35285,2023-12-19,211.49,Delivery Delay,Processed
2403,35301,2024-07-07,144.17,Poor Food Quality,Approved
2404,35313,2024-05-11,249.58,Delivery Delay,Processed
2405,35317,2025-09-17,1096.47,Incorrect Order,Processed
2406,35318,2024-04-27,132.55,Missing Item,Rejected
2407,35339,2026-04-21,114.86,Missing Item,Processed
2408,35340,2024-03-27,1385.64,Delivery Delay,Approved
2409,35362,2024-11-20,158.09,Poor Food Quality,Processed
2410,35369,2025-01-17,266.05,Payment Issue,Approved
2411,35375,2024-08-14,25.73,Payment Issue,Processed
2412,35387,2024-11-16,1104.78,Poor Food Quality,PROCESSED
2413,35399,2026-05-04,271.13,Incorrect Order,Requested
2414,35402,2024-08-30,1157.16,Missing Item,Processed
2415,35414,2025-06-08,1666.46,Incorrect Order,Processed
2416,35416,2024-03-30,192.15,Incorrect Order,Approved
2417,35437,2024-06-12,1773.05,Payment Issue,Requested
2418,35456,2024-01-12,1240.84,Poor Food Quality,Processed
2419,35457,2025-03-16,171.4,Poor Food Quality,Approved
2420,35464,2024-12-11,342.44,Incorrect Order,Processed
2421,35477,2025-05-03,734.19,Delivery Delay,Processed
2422,35479,2026-06-06,98.0,Poor Food Quality,Approved
2423,35502,2025-03-24,123.75,Missing Item,Approved
2424,35513,2025-07-03,535.19,Incorrect Order,Approved
2425,35518,2025-03-29,111.99,Payment Issue,Rejected
2426,35562,2025-06-01,1015.55,Delivery Delay,Rejected
2427,35570,2025-10-15,183.26,Incorrect Order,Processed
2428,35579,2023-12-23,511.0,Incorrect Order,Approved
2429,35593,2024-06-13,423.22,Poor Food Quality,Requested
2430,35605,2024-07-15,432.98,Missing Item,Processed
2431,35618,2024-12-15,416.67,Incorrect Order,Requested
2432,35621,2025-09-12,377.08,Poor Food Quality,Approved
2433,35631,2026-01-20,865.61,Incorrect Order,Requested
2434,35634,2025-04-19,1710.49,Payment Issue,Rejected
2435,35652,2025-07-01,484.88,Incorrect Order,Requested
2436,35655,2024-05-27,1180.37,Incorrect Order,Approved
2437,35684,2026-03-20,1854.15,Missing Item,Requested
2438,35696,2026-02-21,659.12,Missing Item,Approved
2439,35702,2026-08-01,485.44,Payment Issue,rejected
2440,35708,2025-01-19,200.0,Delivery Delay,Approved
2441,35738,2024-04-11,1551.99,Incorrect Order,Approved
2442,35758,2026-07-28,137.09,Delivery Delay,Processed
2443,35769,2026-06-26,502.06,Payment Issue,Approved
2444,35781,2026-06-20,1139.53,Incorrect Order,Approved
2445,35820,2025-02-13,1501.3,Missing Item,Approved
2446,35832,2026-08-05,490.99,Poor Food Quality,Approved
2447,35834,2024-01-18,315.7,Payment Issue,Processed
2448,35840,2026-03-12,508.96,Delivery Delay,Approved
