WastageID,BranchID,IngredientID,WastageDate,WastageQuantity,WastageReason,EstimatedWastageCost
505,1,12,2025-04-17,15.3,Quality Issue,2817.8
506,1,8,2025-04-05,5.81,Expired,1808.07
507,1,54,2025-04-26,10.1,Spoilage,1876.88
508,1,50,2025-04-07,5.25,Spoilage,1112.79
509,1,3,2025-04-01,11.79,Expired,1438.26
510,1,27,2025-04-08,12.46,Expired,4196.28
511,1,33,2025-04-28,3.4,Expired,1096.13
512,1,38,2025-04-23,10.19,Storage Issue,1530.95
513,1,52,2025-04-27,4.99,Storage Issue,738.57
514,1,26,2025-04-02,8.78,Overproduction,1585.14
515,1,60,2025-04-26,7.26,Expired,642.95
516,1,11,2025-04-06,29.02,Expired,3576.72
517,1,5,2025-04-04,32.18,Overproduction,1880.92
518,1,63,2025-04-28,4.53,Preparation Error,1338.89
519,1,25,2025-04-11,13.7,Expired,1022.71
520,1,9,2025-04-24,28.35,Expired,5076.35
521,1,43,2025-04-11,6.27,Spoilage,372.06
522,1,61,2025-04-18,18.01,Overproduction,1859.35
523,1,20,2025-04-19,4.14,Overproduction,782.79
524,1,13,2025-04-19,14.63,Preparation Error,4041.54
525,1,49,2025-04-14,24.88,Expired,1117.61
526,1,51,2025-04-07,7.56,Expired,2389.49
527,1,35,2025-04-06,22.94,Storage Issue,1169.94
528,1,22,2025-04-26,29.42,Spoilage,4360.34
529,1,33,2025-05-06,19.28,Spoilage,1988.35
530,1,8,2025-05-09,12.52,Storage Issue,1841.07
531,1,29,2025-05-18,19.52,Overproduction,5932.91
532,1,53,2025-05-07,35.59,Expired,6996.64
533,1,9,2025-05-13,9.93,Expired,2577.53
534,1,10,2025-05-18,27.52,Expired,6805.7
535,1,54,2025-05-05,20.57,Expired,4123.26
536,1,59,2025-05-14,9.62,Overproduction,1790.09
537,1,2,2025-05-14,6.36,Quality Issue,1842.49
538,1,7,2025-05-12,14.05,Quality Issue,1686.28
539,1,38,2025-05-09,28.36,Preparation Error,2106.3
540,1,21,2025-05-11,7.33,Storage Issue,1978.81
541,1,25,2025-05-28,22.83,Expired,1367.06
542,1,4,2025-05-20,21.92,Overproduction,461.85
543,1,34,2025-05-16,36.9,Preparation Error,2061.97
544,1,44,2025-05-10,9.71,Spoilage,3022.04
545,1,36,2025-05-19,3.45,Expired,680.0
546,1,61,2025-05-02,24.6,Storage Issue,1490.76
547,1,40,2025-05-22,27.21,Preparation Error,5287.18
548,1,5,2025-05-13,21.91,Spoilage,5242.84
549,1,55,2025-05-13,13.41,Spoilage,3434.97
550,1,37,2025-05-17,32.37,Expired,2216.7
551,1,52,2025-05-02,8.75,Preparation Error,2828.44
552,1,30,2025-05-20,35.44,Expired,4403.77
553,1,1,2025-05-17,32.16,Quality Issue,937.46
554,1,35,2025-05-14,34.81,Expired,8326.55
555,1,65,2025-05-16,10.42,Overproduction,3575.0
556,1,22,2025-05-14,37.14,Overproduction,3716.6
557,1,26,2025-05-20,34.53,Expired,9433.94
558,1,63,2025-05-16,19.39,Preparation Error,6417.9
559,1,60,2025-05-27,34.32,Expired,1353.92
560,1,20,2025-05-11,14.55,Overproduction,2387.95
561,1,39,2025-05-05,15.51,Spoilage,2244.76
562,1,14,2025-06-24,24.55,Storage Issue,3412.45
563,1,15,2025-06-05,4.2,Expired,590.06
564,1,42,2025-06-11,14.71,Expired,2102.06
565,1,29,2025-06-22,12.85,Preparation Error,3314.14
566,1,54,2025-06-20,24.71,Spoilage,7862.23
567,1,53,2025-06-07,24.25,Expired,6702.46
568,1,40,2025-06-03,9.28,Storage Issue,3145.08
569,1,48,2025-06-28,22.6,Expired,1524.14
570,1,19,2025-06-21,13.78,Expired,3220.66
571,1,60,2025-06-23,29.36,Expired,9889.92
572,1,23,2025-06-27,34.09,Spoilage,9685.99
573,1,2,2025-06-16,36.47,Preparation Error,11977.84
574,1,11,2025-06-20,15.93,Preparation Error,2895.44
575,1,55,2025-06-04,3.06,Expired,590.98
576,1,45,2025-06-16,5.28,Overproduction,1348.3
577,1,20,2025-06-09,28.53,Spoilage,3011.06
578,1,1,2025-06-24,3.98,Expired,521.62
579,1,33,2025-06-04,34.69,Quality Issue,7796.92
580,1,57,2025-06-10,33.27,Expired,1054.99
581,1,36,2025-06-18,12.58,Overproduction,3040.96
582,1,41,2025-06-08,12.1,Spoilage,3633.63
583,1,32,2025-06-24,3.44,Storage Issue,167.18
584,1,44,2025-06-20,3.99,Quality Issue,247.42
585,1,13,2025-06-15,13.04,Preparation Error,957.01
586,1,27,2025-06-16,18.32,Spoilage,4847.47
587,1,5,2025-06-24,32.23,Overproduction,6919.46
588,1,37,2025-06-09,5.78,Overproduction,1608.98
589,1,50,2025-06-18,28.29,Spoilage,5781.06
590,1,22,2025-06-04,6.65,Storage Issue,492.23
591,1,9,2025-06-15,13.04,Expired,4367.36
592,1,30,2025-06-23,24.26,Preparation Error,2647.01
593,1,39,2025-06-17,11.37,Overproduction,2089.46
594,1,52,2025-06-19,34.58,Overproduction,7936.11
595,1,63,2025-07-22,25.51,Expired,2277.02
596,1,65,2025-07-09,27.87,Quality Issue,4200.29
597,1,9,2025-07-19,3.62,Expired,970.88
598,1,7,2025-07-16,25.57,Spoilage,5051.35
599,1,54,2025-07-21,2.6,Overproduction,739.86
600,1,24,2025-07-18,14.42,Preparation Error,2851.7
601,1,30,2025-07-22,21.61,Expired,6727.41
602,1,62,2025-07-16,32.65,Expired,3110.89
603,1,47,2025-07-27,6.89,Expired,1336.66
604,1,33,2025-07-26,17.68,Expired,3279.11
605,1,38,2025-07-22,18.79,Expired,3088.7
606,1,58,2025-07-26,17.24,Spoilage,1838.82
607,1,1,2025-07-24,3.75,Spoilage,814.65
608,1,52,2025-07-10,13.5,preparation error,3659.71
609,1,20,2025-07-06,17.15,Overproduction,2384.19
610,1,27,2025-07-07,34.32,Preparation Error,7834.91
611,1,18,2025-07-08,14.48,Overproduction,1757.44
612,1,12,2025-07-06,28.96,Expired,6458.08
613,1,25,2025-07-25,33.13,Overproduction,9425.82
614,1,51,2025-07-21,2.52,Quality Issue,560.07
615,1,15,2025-07-02,27.1,Expired,6040.05
616,1,6,2025-07-14,37.34,Storage Issue,5997.55
617,1,31,2025-07-08,8.46,Expired,578.75
618,1,61,2025-07-14,33.76,Expired,9470.02
619,1,60,2025-07-27,36.93,Spoilage,4737.01
620,1,21,2025-07-01,15.56,Spoilage,3420.4
621,1,17,2025-07-21,14.01,Spoilage,3151.83
622,1,19,2025-07-15,19.67,Storage Issue,1262.42
623,1,59,2025-07-13,18.5,Spoilage,2006.69
624,1,2,2025-07-20,36.72,Overproduction,3528.79
625,1,22,2025-07-20,18.51,Storage Issue,2355.77
626,1,5,2025-07-12,22.71,Storage Issue,7433.66
627,1,41,2025-07-19,22.17,Quality Issue,3397.33
628,1,32,2025-08-23,30.99,Storage Issue,3176.47
629,1,43,2025-08-13,4.08,Preparation Error,1357.46
630,1,53,2025-08-28,30.86,Expired,10303.54
631,1,27,2025-08-07,7.85,Preparation Error,658.07
632,1,51,2025-08-02,31.76,Overproduction,6934.16
633,1,10,2025-08-02,13.74,Preparation Error,2788.67
634,1,24,2025-08-25,24.27,Preparation Error,4613.24
635,1,22,2025-08-25,12.78,Expired,1621.65
636,1,13,2025-08-27,29.41,Spoilage,3825.06
637,1,47,2025-08-13,3.48,Preparation Error,1118.02
638,1,59,2025-08-07,5.32,Expired,1766.13
639,1,39,2025-08-06,14.86,Spoilage,2415.49
640,1,49,2025-08-18,26.06,Expired,8410.86
641,1,62,2025-08-11,25.46,Storage Issue,1728.22
642,1,7,2025-08-22,6.13,Expired,888.97
643,1,37,2025-08-09,6.01,Spoilage,1232.41
644,1,5,2025-08-10,18.47,Quality Issue,2205.32
645,1,57,2025-08-22,3.67,Quality Issue,1213.6
646,1,56,2025-08-17,24.66,Storage Issue,7958.52
647,1,41,2025-08-23,2.53,Expired,705.16
648,1,52,2025-08-10,17.62,Spoilage,5175.17
649,1,1,2025-08-26,35.52,Expired,2842.31
650,1,16,2025-08-26,25.74,Expired,8330.24
651,1,35,2025-08-08,29.36,Expired,8371.42
652,1,14,2025-08-28,18.33,Spoilage,1440.0
653,1,38,2025-08-13,18.9,Expired,2199.01
654,1,3,2025-08-09,28.59,Preparation Error,9491.88
655,1,2,2025-08-01,8.68,Quality Issue,2073.3
656,1,18,2025-08-07,35.1,Storage Issue,10582.3
657,1,44,2025-08-13,23.16,Expired,6213.36
658,1,64,2025-08-25,27.75,Expired,4044.84
659,1,40,2025-08-28,28.66,Spoilage,8123.1
660,1,11,2025-08-11,26.71,Expired,3453.6
661,1,55,2025-09-28,11.79,Spoilage,1623.01
662,1,6,2025-09-26,12.12,Preparation Error,2048.16
663,1,61,2025-09-19,6.14,Expired,380.62
664,1,26,2025-09-04,37.43,Expired,4049.55
665,1,9,2025-09-27,29.38,Expired,1548.62
666,1,16,2025-09-17,15.61,Storage Issue,2232.7
667,1,24,2025-09-09,36.58,Spoilage,11896.18
668,1,63,2025-09-01,17.33,Overproduction,1657.79
669,1,44,2025-09-15,24.47,Expired,4138.86
670,1,39,2025-09-07,30.79,Expired,9125.85
671,1,59,2025-09-17,25.01,Expired,5916.12
672,1,32,2025-09-05,22.1,Expired,7258.97
673,1,23,2025-09-23,9.96,Expired,2133.93
674,1,57,2025-09-02,17.47,Expired,4734.72
675,1,14,2025-09-14,32.05,Expired,5588.56
676,1,65,2025-09-28,29.98,Expired,1184.81
677,1,54,2025-09-24,4.29,Expired,1173.7
678,1,27,2025-09-02,34.34,Expired,10090.47
679,1,21,2025-09-01,23.73,Spoilage,4363.47
680,1,52,2025-09-15,27.82,Preparation Error,2403.93
681,1,45,2025-09-18,4.26,Expired,330.41
682,1,22,2025-09-10,6.27,Spoilage,1457.77
683,1,38,2025-09-01,58.66,Preparation Error,2229.83
684,1,62,2025-09-09,9.03,Spoilage,442.83
685,1,17,2025-09-07,25.11,Expired,6524.83
686,1,11,2025-09-14,17.55,Expired,3042.47
687,1,5,2025-09-18,4.05,Quality Issue,521.32
688,1,28,2025-09-20,9.08,Quality Issue,2672.33
689,1,56,2025-09-01,13.75,Storage Issue,3051.68
690,1,20,2025-09-17,27.31,Spoilage,931.27
691,1,40,2025-09-27,18.49,Expired,2307.74
692,1,2,2025-09-12,4.77,Spoilage,557.42
693,1,34,2025-09-28,35.97,Expired,6788.98
694,1,57,2025-10-16,14.18,Expired,971.47
695,1,60,2025-10-10,7.26,Expired,2474.35
696,1,19,2025-10-26,9.57,Overproduction,1036.53
697,1,49,2025-10-09,12.35,Expired,2653.03
698,1,46,2025-10-13,20.98,Preparation Error,2226.61
699,1,44,2025-10-05,25.28,Preparation Error,933.59
700,1,43,2025-10-21,8.44,Overproduction,1513.63
701,1,62,2025-10-05,34.04,Spoilage,11114.74
702,1,52,2025-10-01,15.73,Overproduction,2432.8
703,1,63,2025-10-22,3.59,Quality Issue,1103.03
704,1,53,2025-10-28,26.78,Storage Issue,2241.22
705,1,58,2025-10-15,32.17,expired,4295.02
706,1,42,2025-10-22,11.22,Spoilage,1830.32
707,1,38,2025-10-07,35.74,Storage Issue,3553.99
708,1,61,2025-10-12,12.88,Spoilage,1857.17
709,1,22,2025-10-21,25.64,Preparation Error,7013.82
710,1,4,2025-10-13,21.48,Spoilage,2910.11
711,1,17,2025-10-07,17.6,Quality Issue,3817.09
712,1,18,2025-10-23,7.47,Spoilage,2461.14
713,1,1,2025-10-17,28.06,Preparation Error,7260.81
714,1,25,2025-10-06,30.97,Expired,978.65
715,1,5,2025-10-16,12.0,Preparation Error,961.44
716,1,27,2025-10-23,35.49,EXPIRED,6699.09
717,1,11,2025-10-02,19.92,Preparation Error,2599.16
718,1,13,2025-10-05,28.42,Overproduction,5106.51
719,1,55,2025-10-13,34.04,Spoilage,1921.56
720,1,40,2025-10-17,3.33,Expired,1139.06
721,1,32,2025-10-06,36.75,Preparation Error,1918.72
722,1,65,2025-10-01,36.68,Expired,11114.41
723,1,39,2025-10-25,18.78,Storage Issue,4658.57
724,1,41,2025-10-28,6.91,Overproduction,1964.65
725,1,14,2025-10-21,11.09,Preparation Error,333.7
726,1,7,2025-10-02,17.4,Overproduction,4522.96
727,1,26,2025-11-04,19.55,Spoilage,1399.39
728,1,44,2025-11-05,11.12,Expired,1069.19
729,1,2,2025-11-17,19.93,Storage Issue,2713.27
730,1,55,2025-11-21,4.5,Expired,485.46
731,1,63,2025-11-08,32.58,Preparation Error,4008.32
732,1,51,2025-11-14,31.6,Expired,6626.84
733,1,43,2025-11-24,5.13,Storage Issue,335.96
734,1,49,2025-11-14,20.43,Spoilage,6281.2
735,1,7,2025-11-17,16.93,PREPARATION ERROR,1773.08
736,1,10,2025-11-06,36.27,Spoilage,6815.86
737,1,30,2025-11-21,22.05,Quality Issue,5189.47
738,1,14,2025-11-20,7.23,Storage Issue,1298.58
739,1,47,2025-11-03,33.34,Spoilage,5352.07
740,1,61,2025-11-13,37.21,Expired,2426.09
741,1,45,2025-11-21,8.34,Preparation Error,1919.87
742,1,39,2025-11-14,10.88,Spoilage,3668.74
743,1,36,2025-11-24,11.31,Preparation Error,3760.58
744,1,25,2025-11-07,36.11,Expired,9941.44
745,1,34,2025-11-19,20.66,Expired,4031.8
746,1,46,2025-11-11,7.36,Spoilage,1237.88
747,1,58,2025-11-07,29.8,Expired,837.38
748,1,21,2025-11-10,25.6,Spoilage,7890.18
749,1,62,2025-11-02,18.03,Expired,653.23
750,1,19,2025-11-27,9.49,Expired,2555.66
751,1,56,2025-11-04,29.03,Spoilage,1902.92
752,1,9,2025-11-19,4.59,Spoilage,245.61
753,1,64,2025-11-25,29.11,Expired,6227.21
754,1,40,2025-11-05,27.32,Spoilage,2770.52
755,1,24,2025-11-11,5.51,Quality Issue,1111.26
756,1,1,2025-11-13,30.65,OVERPRODUCTION,9620.12
757,1,48,2025-11-13,36.36,Expired,11004.72
758,1,31,2025-11-19,25.97,Preparation Error,1540.28
759,1,3,2025-11-05,24.37,Overproduction,6450.01
760,1,59,2025-12-10,27.59,Expired,7340.87
761,1,18,2025-12-18,13.91,Overproduction,3389.17
762,1,50,2025-12-10,35.22,Storage Issue,3232.84
763,1,62,2025-12-28,11.12,Expired,2320.19
764,1,35,2025-12-10,10.45,Overproduction,2775.94
765,1,5,2025-12-25,7.32,Spoilage,459.04
766,1,56,2025-12-15,5.92,Overproduction,952.71
767,1,24,2025-12-22,35.86,Expired,2413.38
768,1,39,2025-12-26,31.88,Preparation Error,1709.41
769,1,19,2025-12-15,12.38,Expired,2808.77
770,1,25,2025-12-25,5.6,Expired,1488.48
771,1,61,2025-12-05,17.76,Expired,2424.77
772,1,60,2025-12-18,19.42,Spoilage,3311.69
773,1,26,2025-12-09,33.27,Quality Issue,9199.82
774,1,1,2025-12-28,33.6,Overproduction,1450.85
775,1,53,2025-12-17,21.75,Overproduction,6365.57
776,1,34,2025-12-14,16.31,Overproduction,368.61
777,1,16,2025-12-01,14.31,Expired,4065.61
778,1,14,2025-12-25,6.65,Preparation Error,749.99
779,1,7,2025-12-28,27.47,Expired,7719.62
780,1,38,2025-12-08,25.24,Preparation Error,3550.26
781,1,55,2025-12-26,21.11,Expired,1954.36
782,1,27,2025-12-04,2.56,Expired,77.06
783,1,33,2025-12-02,5.07,Spoilage,847.15
784,1,12,2025-12-19,22.23,Overproduction,4994.64
785,1,10,2025-12-19,8.6,Preparation Error,2999.68
786,1,37,2025-12-09,24.36,Expired,6981.58
787,1,17,2025-12-02,15.11,Expired,2584.57
788,1,11,2025-12-19,20.45,Overproduction,6697.38
789,1,48,2025-12-18,27.57,Quality Issue,3870.28
790,1,13,2025-12-15,29.99,Expired,10155.21
791,1,36,2025-12-23,21.22,Quality Issue,2351.6
792,1,45,2025-12-19,27.47,Expired,8262.98
793,1,23,2026-01-03,13.92,Preparation Error,4237.39
794,1,44,2026-01-17,14.57,Quality Issue,4612.28
795,1,38,2026-01-12,35.16,Quality Issue,4560.6
796,1,41,2026-01-27,22.03,Storage Issue,7026.03
797,1,59,2026-01-23,35.94,Spoilage,5004.29
798,1,29,2026-01-21,7.53,Storage Issue,1969.77
799,1,62,2026-01-04,34.25,Expired,8500.51
800,1,58,2026-01-12,26.92,Overproduction,6991.12
801,1,25,2026-01-16,29.88,Expired,8286.32
802,1,39,2026-01-23,13.01,Spoilage,337.61
803,1,21,2026-01-03,21.24,Spoilage,4946.8
804,1,30,2026-01-04,7.84,Spoilage,887.1
805,1,53,2026-01-10,19.88,Expired,2587.58
806,1,10,2026-01-19,6.4,Preparation Error,2239.74
807,1,54,2026-01-01,13.19,Spoilage,789.16
808,1,45,2026-01-18,6.15,Preparation Error,505.9
809,1,33,2026-01-01,26.13,Preparation Error,3711.51
810,1,63,2026-01-09,17.04,Expired,697.62
811,1,27,2026-01-01,28.83,Overproduction,5052.75
812,1,2,2026-01-06,32.07,Overproduction,10594.32
813,1,18,2026-01-21,19.67,Expired,2999.28
814,1,37,2026-01-09,28.78,Expired,1393.53
815,1,49,2026-01-13,29.7,Overproduction,4981.88
816,1,26,2026-01-03,9.76,Storage Issue,1308.33
817,1,28,2026-01-04,28.36,Preparation Error,8129.11
818,1,47,2026-01-09,26.82,Quality Issue,7240.86
819,1,52,2026-01-25,2.84,Preparation Error,221.18
820,1,35,2026-01-07,6.09,Expired,741.4
821,1,4,2026-01-10,21.89,Expired,5674.33
822,1,6,2026-01-17,13.06,Spoilage,3507.52
823,1,8,2026-01-05,23.87,Expired,6997.97
824,1,61,2026-01-21,32.77,Expired,7634.1
825,1,36,2026-01-22,7.43,Spoilage,907.28
826,1,13,2026-02-03,2.7,Spoilage,548.13
827,1,54,2026-02-03,26.31,Spoilage,5813.19
828,1,23,2026-02-14,31.4,Storage Issue,8874.27
829,1,64,2026-02-27,23.87,Expired,4896.93
830,1,29,2026-02-21,34.96,Overproduction,2231.15
831,1,2,2026-02-08,37.42,Storage Issue,7699.16
832,1,26,2026-02-21,14.16,Expired,469.97
833,1,7,2026-02-02,26.68,Preparation Error,5311.72
834,1,58,2026-02-12,7.73,Spoilage,1537.03
835,1,1,2026-02-19,31.49,Overproduction,10635.12
836,1,25,2026-02-18,7.92,Overproduction,159.67
837,1,51,2026-02-24,33.1,Preparation Error,3254.06
838,1,33,2026-02-06,4.03,Overproduction,240.63
839,1,12,2026-02-21,35.62,Expired,9937.98
840,1,59,2026-02-02,19.56,Expired,3862.51
841,1,10,2026-02-23,27.95,Quality Issue,9664.27
842,1,36,2026-02-25,29.21,Expired,8974.48
843,1,62,2026-02-07,3.49,Preparation Error,334.45
844,1,52,2026-02-02,29.8,Overproduction,2063.65
845,1,18,2026-02-18,15.75,Preparation Error,4886.44
846,1,20,2026-02-14,11.28,Preparation Error,3521.95
847,1,5,2026-02-23,11.85,Overproduction,3508.07
848,1,19,2026-02-27,10.57,Quality Issue,2580.77
849,1,24,2026-02-14,20.99,Expired,2212.35
850,1,50,2026-02-05,27.29,Storage Issue,6567.61
851,1,34,2026-02-18,8.85,Storage Issue,1612.56
852,1,14,2026-02-09,25.53,Spoilage,2531.3
853,1,57,2026-02-05,5.28,Quality Issue,1304.37
854,1,32,2026-02-16,4.31,Spoilage,522.16
855,1,11,2026-02-28,9.06,Preparation Error,1348.4
856,1,63,2026-02-15,32.78,Expired,10329.63
857,1,40,2026-02-23,13.8,Storage Issue,278.07
858,1,65,2026-02-08,8.67,Expired,966.71
859,1,6,2026-03-04,6.07,Overproduction,544.6
860,1,32,2026-03-18,29.19,Spoilage,1027.78
861,1,55,2026-03-09,25.44,Spoilage,5981.2
862,1,31,2026-03-11,36.41,Storage Issue,10517.39
863,1,58,2026-03-16,35.95,Spoilage,1184.91
864,1,16,2026-03-17,33.42,Expired,10460.79
865,1,45,2026-03-03,7.56,Overproduction,1589.72
866,1,24,2026-03-02,32.66,Spoilage,6335.71
867,1,56,2026-03-11,201.32,Preparation Error,4961.68
868,1,1,2026-03-23,3.54,Preparation Error,1229.69
869,1,64,2026-03-04,37.02,Quality Issue,3724.21
870,1,49,2026-03-15,21.85,Preparation Error,4213.55
871,1,39,2026-03-28,19.93,Preparation Error,1906.9
872,1,44,2026-03-23,8.95,Spoilage,698.99
873,1,36,2026-03-25,37.48,Spoilage,2504.04
874,1,28,2026-03-11,25.78,Storage Issue,5507.64
875,1,29,2026-03-02,37.21,Quality Issue,10626.43
876,1,30,2026-03-12,23.86,Expired,723.44
877,1,37,2026-03-04,21.99,Expired,2401.97
878,1,23,2026-03-20,29.66,Expired,4645.35
879,1,52,2026-03-23,18.74,Spoilage,3986.0
880,1,59,2026-03-26,15.17,Spoilage,3186.76
881,1,40,2026-03-02,8.92,Spoilage,2515.53
882,1,9,2026-03-01,13.08,Overproduction,1400.08
883,1,13,2026-03-08,19.62,Quality Issue,2565.9
884,1,26,2026-03-01,7.59,Spoilage,2382.05
885,1,57,2026-03-23,31.86,Expired,7784.04
886,1,46,2026-03-18,25.79,Spoilage,1324.57
887,1,4,2026-03-23,11.15,Overproduction,2451.22
888,1,41,2026-03-17,23.28,Expired,1767.18
889,1,60,2026-03-28,23.52,Overproduction,2665.52
890,1,8,2026-03-06,24.89,Overproduction,7179.02
891,1,14,2026-03-09,28.38,Overproduction,8320.16
892,1,27,2026-04-01,13.18,Overproduction,4460.51
893,1,30,2026-04-03,6.52,Spoilage,1059.89
894,1,22,2026-04-17,14.15,Preparation Error,4746.76
895,1,19,2026-04-06,9.45,Spoilage,2441.03
896,1,3,2026-04-07,25.86,Preparation Error,5907.98
897,1,44,2026-04-10,37.47,Preparation Error,5508.09
898,1,46,2026-04-20,23.76,Spoilage,6649.24
899,1,37,2026-04-26,8.02,Quality Issue,1149.43
900,1,47,2026-04-25,26.39,Storage Issue,3886.19
901,1,57,2026-04-07,17.12,Storage Issue,557.26
902,1,36,2026-04-19,20.64,Preparation Error,6044.63
903,1,10,2026-04-07,259.7,Quality Issue,11541.07
904,1,49,2026-04-21,17.88,Spoilage,5498.99
905,1,54,2026-04-19,29.39,Overproduction,1376.63
906,1,33,2026-04-03,26.74,Quality Issue,1074.68
907,1,58,2026-04-14,18.11,Expired,4094.31
908,1,18,2026-04-13,8.91,Expired,962.01
909,1,14,2026-04-12,23.28,Preparation Error,1386.32
910,1,7,2026-04-24,20.97,Preparation Error,6945.26
911,1,5,2026-04-24,7.53,spoilage,155.42
912,1,65,2026-04-26,35.44,Storage Issue,2751.56
913,1,15,2026-04-17,32.48,Expired,4962.29
914,1,20,2026-04-24,34.77,Spoilage,4091.73
915,1,41,2026-04-26,4.47,Expired,563.98
916,1,48,2026-04-18,13.06,Storage Issue,3563.94
917,1,50,2026-04-06,18.36,Preparation Error,1095.17
918,1,2,2026-04-20,31.2,Storage Issue,10077.6
919,1,32,2026-04-27,4.78,Storage Issue,1507.9
920,1,35,2026-04-01,24.21,Expired,5138.33
921,1,24,2026-04-19,20.51,Expired,2457.51
922,1,13,2026-04-13,14.32,Preparation Error,1150.33
923,1,60,2026-04-16,13.22,Overproduction,1186.23
924,1,56,2026-04-25,6.59,Expired,1506.67
925,1,30,2026-05-06,7.01,Storage Issue,762.48
926,1,16,2026-05-02,7.99,Quality Issue,2279.15
927,1,12,2026-05-12,26.0,Expired,3162.64
928,1,11,2026-05-05,24.15,Spoilage,2954.51
929,1,22,2026-05-12,21.8,Spoilage,6516.67
930,1,57,2026-05-23,24.02,Expired,1295.16
931,1,49,2026-05-24,5.73,preparation error,532.6
932,1,52,2026-05-26,32.11,Overproduction,5216.59
933,1,56,2026-05-19,10.2,Expired,1085.08
934,1,4,2026-05-26,27.73,Spoilage,9491.42
935,1,7,2026-05-28,15.54,Preparation Error,3588.19
936,1,64,2026-05-27,4.99,Expired,1533.13
937,1,8,2026-05-13,14.83,Expired,2993.58
938,1,21,2026-05-02,17.47,Preparation Error,4798.48
939,1,31,2026-05-13,24.21,Spoilage,4645.41
940,1,2,2026-05-05,33.7,Overproduction,905.86
941,1,27,2026-05-08,32.8,Preparation Error,11286.15
942,1,26,2026-05-21,3.66,Quality Issue,806.26
943,1,63,2026-05-12,35.23,Quality Issue,2871.95
944,1,25,2026-05-21,28.06,Expired,8279.66
945,1,50,2026-05-27,11.05,Spoilage,3304.17
946,1,17,2026-05-19,25.48,Expired,1078.57
947,1,61,2026-05-07,26.02,Spoilage,2182.56
948,1,36,2026-05-22,20.12,Expired,6643.02
949,1,19,2026-05-09,7.39,Quality Issue,433.65
950,1,20,2026-05-22,33.26,Quality Issue,4788.11
951,1,40,2026-05-09,2.91,Overproduction,216.65
952,1,33,2026-05-08,35.65,Expired,4900.45
953,1,32,2026-05-27,20.65,Spoilage,3052.69
954,1,60,2026-05-07,24.69,Quality Issue,1125.86
955,1,35,2026-05-19,13.91,Expired,2585.87
956,1,42,2026-05-13,9.52,Expired,2748.42
957,1,45,2026-05-15,7.44,Quality Issue,2567.69
958,1,35,2026-06-20,15.62,Overproduction,882.53
959,1,13,2026-06-17,25.99,Expired,8662.47
960,1,33,2026-06-06,13.43,spoilage,1143.97
961,1,14,2026-06-17,24.69,Spoilage,3559.06
962,1,23,2026-06-06,30.36,Spoilage,819.42
963,1,58,2026-06-19,28.29,Spoilage,6617.6
964,1,59,2026-06-12,22.92,Expired,1918.4
965,1,50,2026-06-02,31.98,Preparation Error,3663.31
966,1,57,2026-06-09,18.94,Spoilage,3213.93
967,1,60,2026-06-12,31.74,Spoilage,2943.88
968,1,5,2026-06-21,7.5,Expired,1033.42
969,1,25,2026-06-24,34.43,Preparation Error,1877.47
970,1,41,2026-06-05,7.33,Preparation Error,369.87
971,1,52,2026-06-22,33.13,Quality Issue,4472.88
972,1,34,2026-06-02,23.85,Preparation Error,7592.17
973,1,64,2026-06-01,10.28,Overproduction,3028.08
974,1,55,2026-06-19,30.17,Overproduction,4879.7
975,1,15,2026-06-22,36.28,Spoilage,5761.63
