ReviewID,CustomerID,OrderID,ProductID,BranchID,ReviewDate,Rating,ReviewText,SentimentCategory
357,2954,40282,25,9,2024-05-14,4,"Great taste and hot, fresh delivery.",Positive
358,2266,11792,9,17,2026-01-07,1,Food arrived cold and soggy.,Negative
359,7867,32777,42,5,2026-03-23,4,,Positive
360,3127,41501,53,17,2024-01-28,4,One of the best QSR experiences in the city.,Positive
361,12221,32545,33,17,2024-04-24,5,Perfectly cooked and packed really well.,Positive
362,12065,21351,39,11,2024-01-02,3,Decent taste but portion size could be better.,Neutral
363,1272,21788,37,19,2024-03-02,1,,Negative
364,9167,23869,21,12,2026-01-20,3,"Food was okay, nothing special.",Neutral
365,11935,18012,29,2,2026-07-27,4,,positive
366,5892,13899,20,5,2025-07-05,3,Decent taste but portion size could be better.,Neutral
367,5532,16938,39,5,2026-07-12,4,"Friendly staff and tasty food, will order again.",Positive
368,4464,14597,2,8,2026-02-02,4,Perfectly cooked and packed really well.,Positive
369,12369,1759,4,9,2024-10-26,1,Food arrived cold and soggy.,Negative
370,3639,10245,8,5,2025-01-31,4,"Great taste and hot, fresh delivery.",Positive
371,10439,27556,42,16,2024-08-11,5,One of the best QSR experiences in the city.,Positive
372,252,18884,15,3,2025-10-06,3,"It was fine, met basic expectations.",Neutral
373,11341,641,66,2,2026-03-09,3,"Food was okay, nothing special.",Neutral
374,5689,40293,39,5,2025-12-27,2,Food arrived cold and soggy.,Negative
375,9886,18570,38,9,2025-08-23,5,,Positive
376,2984,23516,39,5,2024-07-31,5,"Absolutely loved the food, quick service too!",Positive
377,9910,33192,47,17,2024-06-22,4,One of the best QSR experiences in the city.,Positive
378,3739,5762,33,15,2026-07-20,3,"It was fine, met basic expectations.",Neutral
379,3995,31939,2,19,2026-05-28,4,One of the best QSR experiences in the city.,Positive
380,919,28724,36,5,2024-05-14,5,One of the best QSR experiences in the city.,Positive
381,3088,24598,36,7,2024-05-01,1,Order was incorrect and staff was unhelpful.,Negative
382,6293,798,66,4,2024-07-06,5,"Absolutely loved the food, quick service too!",Positive
383,7097,37835,38,20,2026-05-25,4,"Friendly staff and tasty food, will order again.",Positive
384,5910,30644,37,12,2024-07-20,4,"Friendly staff and tasty food, will order again.",Positive
385,9234,2782,44,6,2024-02-10,5,"Absolutely loved the food, quick service too!",Positive
386,8571,29292,55,10,2026-06-02,5,"Great taste and hot, fresh delivery.",Positive
387,5083,32498,3,5,2024-02-04,5,"Great taste and hot, fresh delivery.",Positive
388,9989,22385,11,17,2026-07-25,5,Perfectly cooked and packed really well.,Positive
389,2156,41892,60,12,2026-04-02,5,"Great taste and hot, fresh delivery.",Positive
390,343,32661,12,12,2026-08-10,5,One of the best QSR experiences in the city.,Positive
391,2303,14609,63,12,2024-01-23,4,"Friendly staff and tasty food, will order again.",Positive
392,10117,16088,47,17,2024-11-15,5,"Friendly staff and tasty food, will order again.",Positive
393,5696,1788,55,5,2024-07-09,3,"Food was okay, nothing special.",Neutral
394,555,36396,11,5,2025-03-08,4,One of the best QSR experiences in the city.,Positive
395,2819,8553,68,3,2025-05-17,4,"Friendly staff and tasty food, will order again.",Positive
396,3240,32796,12,19,2025-04-27,3,"Food was okay, nothing special.",Neutral
397,5289,29951,42,8,2025-08-17,5,,Positive
398,10889,14176,20,2,2025-12-15,4,One of the best QSR experiences in the city.,Positive
399,3268,16851,31,10,2024-06-06,5,,Positive
400,11329,22649,46,8,2024-08-28,4,"Great taste and hot, fresh delivery.",Positive
401,11122,13083,41,19,2025-06-30,2,,Negative
402,1840,3457,20,3,2025-06-24,4,"Absolutely loved the food, quick service too!",Positive
403,9482,33642,23,4,2024-09-17,4,"Absolutely loved the food, quick service too!",Positive
404,10455,15861,35,15,2026-05-22,4,,Positive
405,6358,16812,40,19,2024-03-20,3,"It was fine, met basic expectations.",neutral
406,8842,40829,68,4,2024-01-14,5,Perfectly cooked and packed really well.,Positive
407,9840,4716,1,19,2026-06-04,5,One of the best QSR experiences in the city.,Positive
408,8776,4851,67,5,2026-03-16,4,Perfectly cooked and packed really well.,Positive
409,7629,1291,33,5,2025-07-14,5,"Friendly staff and tasty food, will order again.",positive
410,1645,23736,15,3,2024-02-24,4,"Great taste and hot, fresh delivery.",Positive
411,12249,38146,24,12,2024-06-24,5,"Great taste and hot, fresh delivery.",Positive
412,2751,32246,16,11,2025-11-18,2,"Extremely disappointed, will not order again.",Negative
413,10427,10111,1,8,2026-03-14,4,"Friendly staff and tasty food, will order again.",Positive
414,7389,13822,51,12,2024-07-20,3,Decent taste but portion size could be better.,Neutral
415,5372,22576,38,9,2024-04-17,4,"Friendly staff and tasty food, will order again.",Positive
416,8684,21614,58,19,2025-03-26,5,One of the best QSR experiences in the city.,Positive
417,6308,32703,33,5,2024-05-13,3,"It was fine, met basic expectations.",Neutral
418,3827,8587,33,18,2024-12-21,4,"Great taste and hot, fresh delivery.",Positive
419,216,26628,62,3,2026-04-28,5,,Positive
420,5002,18345,65,8,2024-08-11,4,Perfectly cooked and packed really well.,Positive
421,933,37606,61,10,2026-05-19,4,"Great taste and hot, fresh delivery.",Positive
422,1075,29404,14,6,2024-08-17,5,"Great taste and hot, fresh delivery.",Positive
423,6280,13389,46,8,2026-04-02,4,,Positive
424,11113,16609,30,5,2025-08-03,5,One of the best QSR experiences in the city.,Positive
425,8,2747,17,5,2025-02-16,4,"Friendly staff and tasty food, will order again.",Positive
426,11513,23799,8,17,2025-12-08,3,"It was fine, met basic expectations.",Neutral
427,2506,4655,2,9,2024-03-29,5,"Great taste and hot, fresh delivery.",Positive
428,552,2089,60,8,2024-06-21,4,"Friendly staff and tasty food, will order again.",Positive
429,1191,38813,23,12,2025-08-09,5,Perfectly cooked and packed really well.,Positive
430,12283,40187,69,15,2024-02-21,1,Food arrived cold and soggy.,Negative
431,7649,1388,10,5,2025-07-08,5,"Friendly staff and tasty food, will order again.",Positive
432,9035,30571,64,15,2025-09-29,4,"Great taste and hot, fresh delivery.",Positive
433,7107,28363,63,2,2025-02-18,5,"Friendly staff and tasty food, will order again.",Positive
434,1204,17973,67,15,2026-02-02,5,"Great taste and hot, fresh delivery.",Positive
435,608,37482,9,17,2025-10-23,4,"Great taste and hot, fresh delivery.",Positive
436,796,34514,6,5,2026-04-03,4,One of the best QSR experiences in the city.,Positive
437,926,13305,3,9,2024-05-15,5,"Absolutely loved the food, quick service too!",Positive
438,8695,33111,26,4,2025-10-30,4,"Great taste and hot, fresh delivery.",Positive
439,3875,8440,65,20,2026-06-16,3,Decent taste but portion size could be better.,Neutral
440,10588,12651,21,16,2024-12-17,4,"Great taste and hot, fresh delivery.",Positive
441,4985,22627,12,4,2026-07-27,4,Perfectly cooked and packed really well.,Positive
442,8122,36441,27,9,2023-12-27,4,Perfectly cooked and packed really well.,Positive
443,8625,2372,34,9,2025-12-14,5,One of the best QSR experiences in the city.,Positive
444,11588,30290,57,6,2024-11-13,2,"Extremely disappointed, will not order again.",Negative
445,7888,40741,62,2,2026-02-11,4,"Great taste and hot, fresh delivery.",Positive
446,11678,8611,68,9,2025-07-19,5,"Absolutely loved the food, quick service too!",Positive
447,9075,11523,51,8,2026-05-02,4,One of the best QSR experiences in the city.,Positive
448,7982,14631,50,6,2026-07-19,4,"Great taste and hot, fresh delivery.",Negative
449,6950,27001,9,17,2025-01-17,5,Perfectly cooked and packed really well.,Positive
450,12440,20634,41,11,2025-12-31,5,"Absolutely loved the food, quick service too!",Positive
451,743,37196,57,13,2026-02-10,2,Way too oily and not fresh at all.,Negative
452,9751,17271,67,15,2024-06-17,3,,Neutral
453,10422,26679,18,19,2024-07-06,4,"Great taste and hot, fresh delivery.",Positive
454,3619,23185,42,17,2023-12-16,3,"Average experience, delivery took a bit long.",Neutral
455,4684,6726,42,15,2025-02-25,4,"Great taste and hot, fresh delivery.",Positive
456,7967,26348,36,5,2025-12-19,4,,Positive
457,1800,38168,34,3,2026-01-21,4,One of the best QSR experiences in the city.,Positive
458,2821,14459,69,12,2025-11-04,5,"Great taste and hot, fresh delivery.",Positive
459,354,2906,51,12,2025-12-07,5,"Friendly staff and tasty food, will order again.",Positive
460,12174,13143,4,11,2024-09-08,4,Perfectly cooked and packed really well.,Positive
461,3432,39863,26,7,2024-04-06,2,Food arrived cold and soggy.,Negative
462,6319,38866,4,17,2024-09-02,4,"Friendly staff and tasty food, will order again.",Positive
463,4011,34471,47,5,2026-01-19,2,Way too oily and not fresh at all.,Negative
464,9075,32100,44,5,2024-05-04,5,"Great taste and hot, fresh delivery.",Positive
465,5841,33407,50,5,2026-04-28,4,"Friendly staff and tasty food, will order again.",Positive
466,5687,29713,71,8,2025-04-08,4,"Friendly staff and tasty food, will order again.",Positive
467,8087,22881,36,12,2024-02-14,4,"Absolutely loved the food, quick service too!",Positive
468,6936,38482,36,5,2026-01-20,5,Perfectly cooked and packed really well.,POSITIVE
469,5853,25844,51,5,2026-01-22,5,"Friendly staff and tasty food, will order again.",Positive
470,5988,6568,42,16,2024-05-23,5,"Absolutely loved the food, quick service too!",Positive
471,3643,39412,55,9,2024-03-21,4,One of the best QSR experiences in the city.,Positive
472,12090,23617,17,5,2024-08-18,5,"Great taste and hot, fresh delivery.",Positive
473,11651,13900,34,5,2025-03-15,4,"Great taste and hot, fresh delivery.",Positive
474,9695,37023,24,17,2026-04-08,4,"Friendly staff and tasty food, will order again.",Positive
475,7765,35894,9,6,2024-02-14,5,"Great taste and hot, fresh delivery.",Positive
476,12450,37995,20,6,2024-07-29,3,Decent taste but portion size could be better.,Neutral
477,3806,34412,50,8,2024-05-05,4,One of the best QSR experiences in the city.,Positive
478,4522,25274,39,3,2025-09-02,5,Perfectly cooked and packed really well.,Positive
479,1026,27243,35,16,2026-04-16,4,,Positive
480,3485,19967,71,5,2026-01-20,3,"Average experience, delivery took a bit long.",Neutral
481,6894,35411,26,13,2025-11-11,4,One of the best QSR experiences in the city.,Positive
482,6774,37948,5,8,2024-03-15,3,Decent taste but portion size could be better.,Neutral
483,5883,12198,44,5,2024-01-06,4,"Great taste and hot, fresh delivery.",Positive
484,1314,4225,59,20,2026-07-03,5,"Absolutely loved the food, quick service too!",Positive
485,10454,38137,56,3,2024-04-01,3,"It was fine, met basic expectations.",Neutral
486,758,15159,32,10,2025-07-27,3,Decent taste but portion size could be better.,Neutral
487,9125,11394,42,9,2025-02-22,5,Perfectly cooked and packed really well.,Positive
488,10380,41304,34,12,2025-08-31,5,,Positive
489,8178,25848,58,2,2025-12-22,4,One of the best QSR experiences in the city.,Positive
490,7125,9877,57,8,2025-05-16,5,"Great taste and hot, fresh delivery.",Positive
491,4919,160,4,7,2024-09-20,5,"Friendly staff and tasty food, will order again.",Positive
492,535,1592,64,10,2026-08-12,5,One of the best QSR experiences in the city.,Positive
493,5833,933,25,2,2024-06-23,5,"Great taste and hot, fresh delivery.",Positive
494,7767,20800,67,15,2026-04-13,5,"Absolutely loved the food, quick service too!",Positive
495,805,13247,66,9,2026-08-05,4,"Friendly staff and tasty food, will order again.",Positive
496,3561,10968,33,12,2025-05-13,2,Order was incorrect and staff was unhelpful.,Negative
497,12348,3743,17,12,2024-10-19,5,,Positive
498,7400,41738,32,5,2024-01-24,5,,Positive
499,9286,12160,17,6,2023-12-25,4,,Positive
500,1754,26145,39,19,2025-03-03,5,"Friendly staff and tasty food, will order again.",Positive
501,3862,28955,63,12,2026-04-15,1,"Extremely disappointed, will not order again.",Negative
502,3927,4012,50,5,2025-02-19,2,Food arrived cold and soggy.,Negative
503,11030,12427,32,17,2025-08-09,4,"Great taste and hot, fresh delivery.",Positive
504,1418,24331,38,5,2025-02-18,5,"Great taste and hot, fresh delivery.",Positive
505,10906,6478,65,11,2024-08-24,4,,Positive
506,5285,2729,3,5,2024-08-26,3,Decent taste but portion size could be better.,Neutral
507,3372,37518,41,17,2025-06-28,5,"Absolutely loved the food, quick service too!",Positive
508,8461,24124,12,5,2025-05-21,5,Perfectly cooked and packed really well.,Positive
509,11848,7676,30,3,2025-09-01,3,"Average experience, delivery took a bit long.",Neutral
510,6851,11520,48,5,2026-02-10,3,"Average experience, delivery took a bit long.",Neutral
511,4432,7375,55,5,2025-01-08,4,"Friendly staff and tasty food, will order again.",Positive
512,3909,39550,15,14,2024-01-04,2,Delivery was very late and food quality was poor.,Negative
513,9077,14434,66,16,2024-08-03,3,"Food was okay, nothing special.",Neutral
514,5330,15896,61,5,2026-01-26,5,,Positive
515,1925,36333,57,17,2024-04-15,3,"Average experience, delivery took a bit long.",Neutral
516,10643,13106,65,9,2024-12-12,5,"Great taste and hot, fresh delivery.",Positive
517,2082,22001,50,5,2026-05-24,4,"Absolutely loved the food, quick service too!",Positive
518,1550,37602,54,6,2025-09-19,5,"Friendly staff and tasty food, will order again.",Positive
519,9294,22452,67,20,2024-08-06,5,"Friendly staff and tasty food, will order again.",Positive
520,11786,40111,17,5,2025-10-08,4,"Absolutely loved the food, quick service too!",Positive
521,4926,7783,43,5,2024-04-14,4,One of the best QSR experiences in the city.,Positive
522,3837,5122,5,12,2025-07-09,4,Perfectly cooked and packed really well.,Positive
523,714,30114,69,5,2025-09-29,5,Perfectly cooked and packed really well.,Positive
524,6263,35876,1,19,2025-01-04,5,One of the best QSR experiences in the city.,Positive
525,9021,28627,66,19,2024-10-13,4,"Absolutely loved the food, quick service too!",Positive
526,10832,39077,14,8,2025-03-15,4,Perfectly cooked and packed really well.,Positive
527,677,35034,23,12,2025-05-28,4,Perfectly cooked and packed really well.,Positive
528,6151,4708,17,13,2026-01-05,4,One of the best QSR experiences in the city.,Positive
529,9443,38498,24,5,2025-10-30,4,"Absolutely loved the food, quick service too!",Positive
530,10592,28485,14,17,2024-10-28,5,Perfectly cooked and packed really well.,Positive
531,9072,15847,27,8,2026-08-04,3,Decent taste but portion size could be better.,Neutral
532,11267,28727,18,5,2024-02-27,3,,Neutral
533,10394,14998,12,16,2025-12-21,5,"Friendly staff and tasty food, will order again.",Positive
534,3429,12994,33,15,2024-10-21,4,,Positive
535,9606,24443,36,19,2024-08-03,4,"Friendly staff and tasty food, will order again.",Positive
536,8617,12680,58,11,2026-01-27,3,,Neutral
537,4659,32139,53,16,2026-01-27,5,,Positive
538,4838,9209,25,2,2026-02-17,4,Perfectly cooked and packed really well.,Positive
539,4684,19288,30,15,2025-08-05,2,"Extremely disappointed, will not order again.",Negative
540,11098,7411,21,12,2025-01-26,2,"Extremely disappointed, will not order again.",Negative
541,6519,6426,20,15,2026-03-11,5,"Great taste and hot, fresh delivery.",Positive
542,4256,21193,41,5,2024-01-20,5,"Friendly staff and tasty food, will order again.",Positive
543,8365,8782,55,8,2026-04-15,3,,Neutral
544,1865,12154,67,11,2026-01-21,4,,Positive
545,88,8643,63,17,2025-10-26,4,"Great taste and hot, fresh delivery.",Positive
546,9244,25350,7,5,2026-06-10,3,,Neutral
547,9549,22908,24,4,2026-01-30,4,,Positive
548,385,34692,3,18,2024-03-26,5,Perfectly cooked and packed really well.,Positive
549,1401,20226,71,16,2026-06-30,5,"Absolutely loved the food, quick service too!",POSITIVE
550,3851,15678,56,17,2024-08-23,3,"It was fine, met basic expectations.",Neutral
551,424,22695,24,11,2026-04-02,4,"Friendly staff and tasty food, will order again.",Positive
552,8211,6609,8,4,2026-01-12,2,Order was incorrect and staff was unhelpful.,Negative
553,8877,32941,61,6,2025-06-21,4,,Positive
554,8199,28524,46,9,2025-02-18,5,"Great taste and hot, fresh delivery.",Positive
555,1003,87,54,5,2024-03-19,2,,Negative
556,4472,25602,50,5,2023-12-26,4,"Great taste and hot, fresh delivery.",Positive
557,5347,27790,27,5,2025-05-25,3,"Food was okay, nothing special.",Neutral
558,735,37144,48,12,2025-06-23,4,One of the best QSR experiences in the city.,Positive
