OrderID,CustomerID,BranchID,EmployeeID,OrderDate,OrderTime,OrderType,OrderStatus,Subtotal,DiscountAmount,TaxAmount,TotalAmount,PaymentMode
262,2329,8,265,2026-04-18,18:34:31,Takeaway,completed,190.41,19.04,8.57,179.94,Wallet
263,9542,12,443,2024-06-23,21:03:07,Takeaway,Completed,122.34,0.0,6.12,128.46,UPI
264,5117,4,146,2025-03-25,19:32:45,Takeaway,Completed,1400.63,46.57,67.7,1421.76,Credit Card
265,4362,17,601,2026-02-15,22:07:49,Dine-In,Completed,1882.28,17.72,93.23,1957.79,Debit Card
266,6615,5,162,2025-02-16,14:43:53,Delivery,Refunded,188.17,9.41,8.94,187.7,Cash
267,9649,9,292,2024-06-20,18:14:11,Takeaway,Completed,832.59,0.0,41.63,874.22,Credit Card
268,10511,5,157,2024-10-12,21:25:39,Delivery,Completed,1058.64,90.81,48.39,1016.22,Wallet
269,7865,5,180,2026-02-25,12:12:10,Delivery,Refunded,1174.07,114.59,52.97,1112.45,Debit Card
270,2944,3,86,2025-04-07,20:15:11,Dine-In,Completed,741.73,-39.29,35.12,737.56,UPI
271,1358,17,606,2025-07-30,14:04:34,Takeaway,Cancelled,601.71,37.08,28.23,592.86,UPI
272,8550,10,357,2024-09-07,16:47:37,Delivery,Completed,601.18,60.12,27.05,568.11,Credit Card
273,90,13,456,2025-08-19,17:07:29,Dine-In,Completed,1453.22,74.36,68.94,1447.8,Credit Card
274,8304,2,61,2025-09-23,19:54:10,Delivery,Completed,343.62,6.47,16.86,354.01,Debit Card
275,8705,14,491,2024-04-18,12:17:08,Dine-In,completed,3045.45,110.31,146.76,3081.9,Cash
276,4399,5,182,2026-04-18,21:35:17,Delivery,Completed,2164.38,142.12,101.11,2123.37,Credit Card
277,3562,19,696,2026-04-22,13:44:00,Takeaway,Completed,648.88,38.1,30.54,641.32,UPI
278,9388,3,108,2024-04-22,10:52:33,Dine-In,Completed,310.47,15.52,14.75,309.7,Cash
279,10082,20,732,2024-12-22,12:57:05,Takeaway,Completed,392.35,48.6,17.19,360.94,UPI
280,12293,5,175,2024-10-05,16:31:22,Delivery,Completed,486.69,11.04,23.78,499.43,Credit Card
281,11224,5,155,2025-01-18,10:57:05,Delivery,Completed,484.41,0.0,24.22,508.63,Wallet
282,9715,4,119,2024-12-28,19:01:11,Delivery,Completed,462.44,0.0,23.12,485.56,Credit Card
283,5304,15,523,2026-03-21,11:02:26,Delivery,COMPLETED,629.95,44.27,29.28,614.96,UPI
284,11161,5,185,2026-05-02,21:55:40,Dine-In,Completed,212.72,31.91,9.04,189.85,Debit Card
285,4435,5,161,2026-07-01,17:06:39,Dine-In,Completed,713.55,81.21,31.62,663.96,Debit Card
286,2864,6,226,2026-05-02,13:37:31,Takeaway,Completed,487.85,7.49,24.02,504.38,UPI
287,1060,2,67,2026-02-21,13:23:03,Delivery,Refunded,476.72,14.04,23.13,485.81,UPI
288,10121,5,164,2025-10-18,12:33:42,Dine-In,Completed,256.44,0.0,12.82,269.26,Wallet
289,3653,3,93,2026-03-14,20:28:09,Takeaway,Completed,368.34,0.0,18.42,386.76,Credit Card
290,2377,3,103,2025-10-14,21:32:43,Dine-In,Completed,368.28,0.0,18.41,386.69,Cash
291,2479,3,110,2026-06-22,18:18:18,Delivery,Refunded,930.1,91.08,41.95,880.97,Cash
292,11719,5,149,2024-04-10,20:15:22,Delivery,Completed,342.84,16.48,16.32,342.68,Cash
293,1099,3,114,2025-08-17,12:05:30,Takeaway,Cancelled,356.04,53.41,15.13,317.76,Credit Card
294,1212,19,684,2026-07-25,21:38:31,Delivery,Cancelled,1405.38,128.83,63.83,1340.38,Cash
295,3502,16,584,2026-03-07,19:03:32,Dine-In,Completed,1467.58,117.13,67.52,1417.97,UPI
296,11559,2,80,2025-06-22,12:23:20,Delivery,Completed,1001.2,0.0,50.06,1051.26,UPI
297,8357,15,549,2026-04-14,18:00:17,Dine-In,Completed,636.02,95.4,27.03,567.65,UPI
298,4555,13,463,2026-07-18,14:38:50,Takeaway,Completed,1072.01,28.56,52.17,1095.62,UPI
299,3298,20,732,2025-12-18,12:25:12,Takeaway,Cancelled,1195.81,28.03,58.39,1226.17,Wallet
300,3954,5,175,2024-02-22,12:40:48,Delivery,Completed,722.17,31.21,34.55,725.51,Credit Card
301,4449,16,585,2026-07-13,18:49:05,Dine-In,Completed,163.63,0.0,8.18,171.81,Wallet
302,8861,11,388,2024-11-01,20:50:32,Dine-In,Completed,914.08,27.45,44.33,930.96,UPI
303,507,9,301,2025-05-19,14:24:28,Takeaway,Completed,1117.33,62.75,52.73,1107.31,Cash
304,10777,5,168,2024-05-11,20:24:00,Delivery,Completed,508.59,45.52,23.15,486.22,UPI
305,3106,12,429,2024-11-02,16:47:29,Dine-In,Completed,744.81,37.24,35.38,742.95,UPI
306,3724,19,700,2024-09-05,20:09:52,Takeaway,Cancelled,1366.83,12.36,67.72,1422.19,Debit Card
307,4616,11,373,2024-11-17,12:03:21,Takeaway,Completed,1227.72,26.7,60.05,1261.07,UPI
308,11088,3,108,2025-04-13,16:05:41,Delivery,Completed,854.94,15.17,41.99,881.76,Cash
309,9912,12,444,2024-04-29,18:37:44,Dine-In,Cancelled,769.32,0.0,38.47,807.79,UPI
310,11273,13,452,2025-03-27,19:33:54,Takeaway,Completed,1089.33,23.87,53.27,1118.73,Credit Card
311,149,17,605,2025-04-17,21:56:08,DELIVERY,Completed,93.43,0.0,4.67,98.1,UPI
312,3920,2,76,2024-01-29,21:03:35,Dine-In,Completed,1406.34,116.17,64.51,1354.68,Wallet
313,10076,9,294,2024-10-15,19:52:36,Dine-In,Completed,1261.07,80.08,59.05,1240.04,Wallet
314,8385,10,353,2024-11-16,14:39:04,Dine-In,Completed,455.22,68.28,19.35,406.29,Debit Card
315,5786,3,113,2024-08-23,19:05:42,Takeaway,Completed,477.79,15.99,23.09,484.89,UPI
316,11996,15,540,2026-06-07,18:14:46,Dine-In,Refunded,502.38,60.88,22.08,463.58,UPI
317,4682,9,310,2025-11-09,14:04:50,Takeaway,Completed,1131.14,68.84,53.12,1115.42,UPI
318,9804,12,409,2024-01-07,19:24:31,Delivery,Completed,553.0,54.54,24.92,523.38,UPI
319,12287,12,411,2026-02-28,12:01:54,Delivery,Completed,101.98,0.0,5.1,107.08,UPI
320,10531,17,588,2026-01-03,20:41:43,Takeaway,Completed,1245.21,0.0,62.26,1307.47,Debit Card
321,4348,9,321,2026-07-11,22:56:19,Delivery,Completed,582.08,29.38,27.64,580.34,UPI
322,11332,17,616,2024-02-07,14:58:40,Dine-In,Completed,1146.72,57.33,54.47,1143.86,UPI
323,4715,5,167,2025-01-26,20:37:54,Delivery,Completed,152.97,0.0,7.65,160.62,Cash
324,4424,8,280,2024-12-11,18:59:58,Dine-In,Completed,620.94,0.0,31.05,651.99,UPI
325,8453,4,125,2025-02-07,14:33:43,Delivery,Completed,2672.25,307.13,118.26,2483.38,UPI
326,9602,4,141,2026-02-16,19:36:50,Delivery,Completed,161.82,0.0,8.09,169.91,Cash
327,6052,20,728,2026-02-17,13:04:03,Takeaway,Completed,615.27,23.14,29.61,621.74,Debit Card
328,10239,8,274,2024-10-29,13:58:36,Delivery,Completed,478.28,0.0,23.91,502.19,UPI
329,12039,3,86,2024-04-20,15:35:18,Takeaway,Completed,192.06,9.6,9.12,191.58,Credit Card
330,1668,11,381,2024-11-16,20:51:19,Takeaway,Completed,331.05,0.0,16.55,347.6,Credit Card
331,11813,17,624,2025-02-15,13:46:50,Dine-In,Completed,164.28,8.21,7.8,163.87,Cash
332,11732,8,264,2026-07-15,15:37:14,Delivery,Cancelled,962.78,52.24,45.53,956.07,Wallet
333,4115,5,187,2026-01-10,21:44:18,Dine-In,Completed,2404.8,15.9,119.44,2508.34,UPI
334,11168,8,260,2024-12-17,12:10:29,Takeaway,Completed,152.97,0.0,7.65,160.62,UPI
335,4283,5,177,2025-03-21,15:25:17,Delivery,Completed,1327.89,60.62,63.36,1330.63,Credit Card
336,11978,5,160,2024-07-01,21:42:34,Dine-In,completed,925.92,0.0,46.3,972.22,UPI
337,12005,17,620,2025-12-28,13:28:38,Takeaway,Completed,2492.93,89.5,120.17,2523.6,Wallet
338,4975,11,389,2025-04-12,19:31:09,Takeaway,Completed,462.44,23.12,21.97,461.29,UPI
339,6870,11,374,2026-06-02,21:01:31,Dine-In,Completed,555.06,55.51,24.98,524.53,UPI
340,5677,19,671,2024-09-02,15:12:24,Dine-In,Completed,789.1,78.91,35.51,745.7,Debit Card
341,6581,9,310,2026-04-21,10:18:11,Dine-In,Completed,1618.86,169.42,72.47,1521.91,Credit Card
342,5335,10,363,2026-04-01,20:21:38,Delivery,Completed,1362.45,111.68,62.54,1313.31,Cash
343,1693,2,67,2025-11-15,20:10:02,Dine-In,Completed,455.22,45.52,20.49,430.19,Credit Card
344,5406,8,261,2024-09-29,19:03:38,Dine-In,Completed,272.68,0.0,13.63,286.31,Debit Card
345,3068,17,600,2023-12-19,16:43:55,Dine-In,Completed,613.86,13.67,30.01,630.2,Debit Card
346,10323,8,268,2024-03-04,21:34:34,Takeaway,Completed,381.71,0.0,19.09,400.8,UPI
347,10465,8,269,2026-06-07,20:38:59,Dine-In,Refunded,197.26,29.59,8.38,176.05,UPI
348,8655,9,321,2023-12-16,10:56:43,Delivery,Completed,1026.27,0.0,51.31,1077.58,UPI
349,2008,19,678,2026-04-19,14:53:01,Delivery,Completed,212.72,31.91,9.04,189.85,Cash
350,4844,18,664,2024-03-30,21:21:36,Delivery,Completed,1619.9,112.9,75.35,1582.35,UPI
351,8150,12,407,2024-07-23,20:05:05,Takeaway,Completed,1216.71,90.24,56.32,1182.79,Cash
352,9705,19,670,2026-01-09,17:36:18,Dine-In,Completed,548.22,35.31,25.65,538.56,UPI
353,2794,13,483,2026-01-12,21:15:52,DINE-IN,Completed,2430.55,108.91,116.08,2437.72,Debit Card
354,4447,5,158,2024-08-07,19:03:34,Delivery,Completed,366.0,36.6,16.47,345.87,Credit Card
355,6639,15,523,2026-02-19,14:14:30,Dine-In,Completed,491.16,20.45,23.54,494.25,UPI
356,10242,2,58,2025-05-12,14:29:59,Delivery,Completed,626.74,15.91,30.54,641.37,UPI
357,9002,5,172,2024-11-21,19:38:30,Dine-In,Completed,310.47,15.52,14.75,309.7,Debit Card
358,6080,5,152,2024-06-15,12:43:43,Delivery,Completed,1996.04,110.6,94.27,1979.71,Credit Card
359,2372,14,506,2024-04-28,11:19:08,Dine-In,Completed,295.14,29.51,13.28,278.91,Cash
360,488,6,198,2025-12-06,16:17:09,Delivery,Completed,301.7,30.17,13.58,285.11,UPI
361,10097,5,171,2024-12-19,16:00:10,Dine-In,Completed,1788.15,93.17,84.75,1779.73,Cash
362,94,9,307,2025-03-22,12:21:47,Takeaway,Completed,1014.72,131.53,44.16,927.35,
363,12043,3,103,2025-01-16,16:11:39,Dine-In,Cancelled,1057.55,132.81,46.24,970.98,Debit Card
364,10664,5,171,2024-11-28,20:47:24,Dine-In,Completed,2113.24,46.92,103.32,2169.64,UPI
365,9202,12,431,2024-11-16,11:18:56,Dine-In,Completed,834.28,76.93,37.87,795.22,UPI
366,5850,13,472,2026-01-03,20:40:34,Delivery,Completed,136.34,0.0,6.82,143.16,Wallet
367,6421,3,103,2025-07-20,13:02:22,Takeaway,Completed,842.56,20.51,41.1,863.15,UPI
368,5295,5,170,2025-01-14,12:13:43,Takeaway,Cancelled,996.99,60.1,46.84,983.73,UPI
369,1469,3,89,2024-12-08,20:34:26,dine-in,Completed,1149.9,0.0,57.5,1207.4,UPI
370,9292,11,374,2026-01-18,14:14:13,dine-in,Completed,1148.51,30.98,55.88,1173.41,Wallet
371,388,12,430,2026-06-28,10:03:15,Delivery,Completed,809.84,7.04,40.14,842.94,Wallet
372,2721,16,563,2025-03-22,13:02:32,Delivery,Completed,469.22,0.0,23.46,492.68,UPI
373,4391,13,479,2024-03-10,18:03:16,Dine-In,Completed,975.07,48.76,46.32,972.63,Debit Card
374,1206,5,170,2024-09-20,15:14:13,Takeaway,Completed,102.46,5.13,4.87,102.2,Cash
375,10272,2,58,2025-10-11,12:38:41,Dine-In,Completed,882.04,7.53,43.73,918.24,Debit Card
376,4950,7,248,2024-07-14,14:47:46,Delivery,Completed,1795.54,111.98,84.18,1767.74,UPI
377,343,3,84,2024-02-01,10:48:51,Dine-In,Completed,1314.17,0.0,65.71,1379.88,UPI
378,995,16,585,2024-12-06,13:32:02,Delivery,Completed,164.82,0.0,8.24,173.06,UPI
379,3137,9,296,2026-02-28,18:18:43,Dine-In,Cancelled,605.96,0.0,30.3,636.26,Credit Card
380,8628,17,612,2025-08-23,20:21:13,Dine-In,Completed,1954.86,0.0,97.74,2052.6,UPI
381,4087,17,597,2024-06-30,21:43:25,Takeaway,Completed,384.24,15.6,18.43,387.07,
382,2691,16,570,2023-12-27,21:27:01,Dine-In,Completed,1644.88,70.78,78.71,1652.81,UPI
383,6975,2,71,2024-12-26,20:34:55,Takeaway,Completed,293.79,0.0,14.69,308.48,UPI
384,6587,5,179,2024-12-08,13:52:10,Delivery,Completed,954.03,95.4,42.93,901.56,UPI
385,3920,5,177,2024-01-06,10:56:50,Dine-In,Completed,97.93,0.0,4.9,102.83,Credit Card
386,10681,8,283,2024-08-26,20:08:47,Takeaway,COMPLETED,157.53,0.0,7.88,165.41,UPI
387,6947,16,587,2026-05-26,19:45:18,Dine-In,Completed,1716.41,18.24,84.91,1783.08,Credit Card
388,2278,16,564,2024-06-11,21:45:43,Takeaway,Completed,524.18,30.35,24.69,518.52,UPI
389,9209,10,355,2025-08-23,20:55:12,Takeaway,Completed,202.88,24.22,8.93,187.59,Cash
390,3112,5,151,2025-01-09,12:26:20,Delivery,Completed,172.14,17.21,7.75,162.68,Cash
391,2851,12,445,2025-08-24,20:40:29,Delivery,Completed,235.79,4.14,11.58,243.23,Cash
392,1035,5,177,2024-01-18,13:36:13,Takeaway,Completed,638.16,0.0,31.91,670.07,UPI
393,5716,5,170,2025-08-19,14:19:46,Dine-In,Completed,1543.3,166.04,68.86,1446.12,Cash
394,6538,17,610,2024-11-10,20:13:55,Takeaway,Completed,305.13,21.4,14.19,297.92,UPI
395,2162,3,85,2024-02-18,19:44:27,Takeaway,Completed,271.69,22.07,12.48,262.1,Debit Card
396,12216,5,150,2024-08-23,21:22:12,Takeaway,Completed,327.5,0.0,16.38,343.88,Cash
397,3260,5,167,2024-09-14,12:37:08,Dine-In,Completed,636.02,0.0,31.8,667.82,UPI
398,1537,8,268,2025-11-01,21:14:25,Delivery,Completed,175.03,7.9,8.36,175.49,UPI
399,3954,5,170,2025-04-02,19:14:11,Dine-In,Completed,836.93,83.69,37.66,790.9,Wallet
400,49,5,150,2024-09-27,20:17:19,Dine-In,Completed,197.73,6.47,9.56,200.82,upi
401,8273,5,177,2024-04-20,20:45:29,Delivery,Completed,693.66,0.0,34.68,728.34,Credit Card
402,8264,12,430,2024-04-20,20:42:56,Delivery,Completed,1154.23,16.07,56.91,1195.07,Cash
403,1694,13,482,2024-06-28,19:30:12,Dine-In,Completed,244.68,0.0,12.23,256.91,Cash
404,5746,16,579,2025-10-18,19:28:46,Takeaway,Completed,158.0,0.0,7.9,165.9,UPI
405,6647,8,276,2024-02-01,18:11:35,Delivery,Completed,537.6,53.76,24.19,508.03,Credit Card
406,11316,6,201,2024-12-03,22:51:08,Delivery,Completed,177.24,0.0,8.86,186.1,Wallet
407,2103,9,320,2026-03-23,13:04:06,Takeaway,Completed,1093.46,93.64,49.99,1049.81,Debit Card
408,6245,19,690,2025-06-21,20:53:45,Dine-In,Completed,793.21,73.11,36.01,756.11,UPI
409,5418,5,158,2026-03-28,12:41:41,Takeaway,Completed,477.33,0.0,23.87,501.2,Cash
410,10863,3,95,2025-03-17,15:19:30,Dine-In,Completed,2856.85,0.0,142.84,2999.69,UPI
411,7399,5,187,2026-08-11,19:50:10,Delivery,Completed,236.82,35.52,10.06,211.36,Cash
412,5080,5,187,2026-06-16,21:10:23,Dine-In,Completed,693.66,0.0,34.68,728.34,UPI
413,1329,5,182,2025-08-23,18:55:50,Delivery,Completed,633.84,31.69,30.11,632.26,UPI
414,12074,10,329,2026-05-21,19:01:31,Delivery,Completed,765.69,46.57,35.96,755.08,Credit Card
415,5546,12,416,2024-03-30,20:30:20,Dine-In,Completed,2374.32,71.65,115.13,2417.8,Debit Card
416,2936,17,609,2024-05-10,17:28:23,Delivery,Completed,159.04,23.86,6.76,141.94,UPI
417,2071,6,217,2025-02-05,21:24:05,Dine-In,Completed,101.98,0.0,5.1,107.08,UPI
418,5450,9,300,2024-06-07,21:20:20,Dine-In,Completed,901.77,0.0,45.09,946.86,Wallet
419,6372,3,103,2026-07-15,20:18:00,Dine-In,Completed,390.81,24.72,18.3,384.39,Debit Card
420,2318,13,450,2025-11-08,17:14:15,Dine-In,Cancelled,1073.39,107.85,48.28,1013.82,Cash
421,9640,5,177,2025-05-11,18:49:01,Dine-In,Completed,537.6,0.0,26.88,564.48,Credit Card
422,30,9,310,2025-05-12,13:54:53,Delivery,Completed,696.45,50.55,32.3,678.2,Debit Card
423,10076,5,184,2025-03-01,18:50:07,Dine-In,Completed,1025.08,36.77,49.42,1037.73,Credit Card
424,1388,2,54,2024-10-11,10:05:48,Takeaway,COMPLETED,931.41,0.0,46.57,977.98,Debit Card
425,11142,8,269,2024-06-16,19:40:56,Delivery,Completed,650.09,77.0,28.65,601.74,Cash
426,2270,15,518,2025-10-06,21:44:15,Dine-In,Completed,1556.94,53.17,75.19,1578.96,Wallet
427,1794,19,696,2026-05-15,19:51:16,takeaway,Completed,1318.27,161.14,57.86,1214.99,UPI
428,3713,5,150,2026-04-15,18:33:25,Takeaway,Completed,294.99,14.75,14.01,294.25,Credit Card
429,6097,16,562,2024-01-27,14:24:40,Takeaway,Completed,541.69,34.68,25.35,532.36,UPI
430,10267,17,616,2025-05-31,13:59:12,Delivery,Completed,1652.18,38.16,80.7,1694.72,UPI
431,1600,4,147,2025-01-12,20:19:32,Dine-In,Completed,930.28,70.38,43.0,902.9,Debit Card
432,10814,5,162,2026-03-27,18:29:44,Takeaway,Cancelled,593.09,20.54,28.63,601.18,UPI
433,4094,5,167,2026-05-23,16:01:01,Delivery,Completed,422.56,0.0,21.13,443.69,Wallet
434,3091,17,597,2023-12-30,14:38:18,Takeaway,Completed,700.74,59.59,32.06,673.21,Wallet
435,3552,5,180,2024-05-04,18:26:35,Delivery,Completed,318.22,0.0,15.91,334.13,Credit Card
436,3553,17,611,2025-10-19,20:42:32,Dine-In,Completed,1626.93,12.32,80.73,1695.34,UPI
437,10260,18,661,2024-11-24,22:52:25,Delivery,Completed,693.69,27.75,33.3,699.24,UPI
438,4282,13,471,2024-02-02,16:38:14,Takeaway,Completed,152.97,15.3,6.88,144.55,Credit Card
439,8207,19,694,2025-10-25,10:04:47,Delivery,completed,531.59,0.0,26.58,558.17,Debit Card
440,4874,12,443,2024-04-27,10:28:21,Dine-In,Completed,740.31,0.0,37.02,777.33,UPI
441,967,8,260,2025-07-02,14:28:01,Takeaway,Completed,308.52,15.43,14.65,307.74,UPI
442,11687,11,381,2025-03-06,20:26:31,DINE-IN,Completed,413.74,41.37,18.62,390.99,UPI
443,5201,4,131,2024-04-07,18:05:28,Dine-In,Completed,1046.74,41.07,50.28,1055.95,UPI
444,6305,4,137,2024-10-04,18:54:47,Takeaway,Completed,381.56,0.0,19.08,400.64,UPI
445,608,17,589,2025-11-11,21:33:38,Takeaway,Completed,150.66,22.6,6.4,134.46,Credit Card
446,372,3,86,2025-12-02,14:40:18,Dine-In,Refunded,1162.88,0.0,58.14,1221.02,UPI
447,8798,12,440,2024-04-14,14:56:03,Delivery,Completed,93.62,0.0,4.68,98.3,Cash
448,2629,4,119,2026-03-25,21:21:06,Delivery,Completed,966.56,31.03,46.78,982.31,UPI
449,7573,5,161,2025-05-07,21:47:51,Dine-In,Completed,1001.22,28.23,48.65,1021.64,Credit Card
450,6578,5,171,2024-07-27,13:26:10,Takeaway,completed,1352.58,95.15,62.87,1320.3,UPI
451,8151,9,320,2026-05-05,16:46:26,Delivery,Completed,221.82,0.0,11.09,232.91,Debit Card
452,10427,8,277,2024-01-10,17:42:18,Dine-In,Completed,561.78,60.16,25.08,526.7,CASH
453,6428,5,173,2026-03-22,19:09:52,Delivery,Completed,248.27,0.0,12.41,260.68,UPI
454,3814,5,177,2025-12-13,21:44:10,Delivery,Completed,366.28,0.0,18.31,384.59,Credit Card
455,3916,17,605,2024-10-19,20:23:30,Dine-In,Completed,225.99,0.0,11.3,237.29,Credit Card
456,4926,1,14,2024-05-06,20:01:57,Dine-In,Completed,867.36,34.47,41.64,874.53,UPI
457,9110,5,155,2024-11-02,18:30:56,Delivery,Completed,1911.39,238.98,83.62,1756.03,UPI
458,9502,11,373,2026-03-10,13:34:45,Dine-In,Completed,321.4,0.0,16.07,337.47,UPI
459,8120,8,281,2024-07-02,18:51:31,Dine-In,Completed,496.54,0.0,24.83,521.37,UPI
460,750,18,626,2024-08-10,19:40:28,Dine-In,Refunded,318.22,0.0,15.91,334.13,UPI
461,4111,8,277,2026-03-21,14:25:43,Delivery,Completed,1412.38,15.03,69.87,1467.22,UPI
462,9354,4,139,2024-01-09,20:06:11,Dine-In,Completed,2234.32,23.14,110.56,2321.74,Credit Card
463,60,16,569,2026-04-11,14:37:42,Dine-In,Completed,900.23,90.06,40.51,850.68,UPI
464,5069,11,379,2024-08-01,21:20:36,Delivery,Completed,279.4,8.21,13.56,284.75,UPI
465,8308,5,151,2024-05-25,21:54:57,Delivery,Completed,158.0,7.9,7.5,157.6,Debit Card
466,5596,17,603,2025-01-09,13:28:56,Dine-In,Completed,1048.56,98.83,47.49,997.22,UPI
467,12297,17,623,2025-04-19,21:17:42,Dine-In,Completed,307.21,3.04,15.21,319.38,UPI
468,4200,15,524,2024-11-30,19:25:13,Takeaway,Completed,572.34,0.0,28.62,600.96,UPI
469,2580,8,277,2024-06-04,22:25:56,Dine-In,Completed,140.88,0.0,7.04,147.92,UPI
470,5450,9,312,2026-03-18,19:55:08,Takeaway,Completed,636.02,31.8,30.21,634.43,UPI
471,4799,9,301,2026-04-18,10:03:27,Delivery,Completed,755.24,32.99,36.11,758.36,Cash
472,5514,5,169,2024-03-23,10:48:12,Dine-In,Refunded,200.54,0.0,10.03,210.57,UPI
473,2776,4,138,2025-03-05,12:05:19,Dine-In,Completed,751.37,-28.23,36.16,759.3,Credit Card
474,849,5,182,2025-10-02,18:37:59,Dine-In,Completed,527.52,14.01,25.68,539.19,Debit Card
475,10441,3,85,2024-08-17,17:30:50,dine-in,Completed,1395.46,55.63,66.99,1406.82,Debit Card
476,2049,11,385,2026-08-08,19:37:44,Dine-In,Completed,1777.02,181.22,79.79,1675.59,UPI
477,60,9,317,2025-05-24,18:04:51,Dine-In,Completed,1993.95,45.09,97.44,2046.3,UPI
478,1680,20,736,2024-07-17,12:20:47,Delivery,Completed,1497.83,40.32,72.88,1530.39,Cash
479,8649,3,90,2025-11-07,16:19:24,Dine-In,Refunded,716.43,78.09,31.92,670.26,Wallet
480,7573,5,160,2024-12-30,19:13:20,Takeaway,Completed,712.75,14.5,34.91,733.16,UPI
481,3601,20,724,2026-06-28,18:12:11,Dine-In,Completed,883.44,51.64,41.59,873.39,UPI
482,219,8,282,2025-04-03,15:52:51,Takeaway,Completed,1442.65,130.21,65.62,1378.06,Upi
483,3657,3,86,2025-07-04,21:07:31,Dine-In,Completed,1073.88,53.69,51.01,1071.2,UPI
484,2913,8,263,2025-06-22,14:50:17,Delivery,Completed,1783.58,52.43,86.56,1817.71,UPI
485,8351,5,172,2025-11-29,19:39:14,Dine-In,Completed,899.6,0.0,44.98,944.58,UPI
486,9738,11,396,2024-06-07,18:48:26,Dine-In,Completed,482.1,0.0,24.11,506.21,Credit Card
487,6038,5,157,2024-07-14,15:41:40,Takeaway,Completed,136.34,20.45,5.79,121.68,Wallet
488,7824,12,415,2024-11-30,12:49:17,Delivery,Completed,762.26,-47.88,35.72,750.1,Debit Card
489,4420,5,169,2024-01-25,20:00:52,Delivery,COMPLETED,462.44,0.0,23.12,485.56,UPI
490,6563,5,182,2026-04-04,16:57:06,Dine-In,Completed,591.78,59.18,26.63,559.23,Debit Card
491,6892,17,613,2024-08-07,14:32:23,Dine-In,Completed,760.41,0.0,38.02,798.43,Cash
492,6286,8,280,2024-08-24,10:19:43,Delivery,Completed,331.05,0.0,16.55,347.6,UPI
493,3348,11,374,2024-11-21,19:28:28,Dine-In,Completed,1706.8,127.84,78.95,1657.91,Credit Card
494,8864,12,407,2026-06-06,18:00:15,Dine-In,Completed,225.99,33.9,9.6,201.69,Cash
495,8631,20,732,2025-01-30,16:08:03,Dine-In,Refunded,177.24,8.86,8.42,176.8,Debit Card
496,7865,19,711,2024-11-24,12:37:27,Dine-In,Completed,366.28,0.0,18.31,384.59,Cash
497,7394,17,590,2025-10-18,18:57:34,Dine-In,Completed,413.74,41.37,18.62,390.99,Debit Card
498,6885,8,267,2026-04-16,19:45:13,Dine-In,completed,873.3,24.46,42.44,891.28,UPI
499,6480,11,385,2024-12-29,17:39:39,Delivery,Completed,157.53,0.0,7.88,165.41,UPI
500,4931,5,175,2025-10-26,21:21:21,Dine-In,Completed,2175.97,118.47,102.88,2160.38,Wallet
501,11741,12,412,2026-03-21,18:06:33,DINE-IN,Completed,1453.32,35.19,70.91,1489.04,UPI
502,735,5,185,2024-11-11,13:08:31,Dine-In,Cancelled,1277.05,109.66,58.37,1225.76,Debit Card
503,10772,12,412,2025-11-29,21:04:55,Dine-In,Completed,313.89,0.0,15.69,329.58,Debit Card
504,1266,8,270,2025-04-25,18:34:40,Dine-In,Completed,489.24,73.39,20.79,436.64,UPI
505,547,5,171,2026-04-21,13:39:04,DINE-IN,Completed,531.77,24.37,25.37,532.77,UPI
506,5176,20,714,2024-02-05,21:26:41,Takeaway,Refunded,687.88,12.1,33.79,709.57,Wallet
507,2604,5,163,2026-05-09,18:33:23,Delivery,Completed,1199.99,0.0,60.0,1259.99,UPI
508,7491,13,448,2026-02-14,13:07:27,Dine-In,Completed,1145.39,0.0,57.27,1202.66,UPI
509,10782,5,157,2025-08-30,12:25:10,Dine-In,COMPLETED,754.13,27.07,36.35,763.41,Wallet
510,3810,5,173,2025-07-21,12:45:39,Takeaway,Completed,1311.4,0.0,65.57,1376.97,UPI
511,3068,5,186,2024-06-25,18:51:27,Dine-In,CANCELLED,1472.72,123.61,67.46,1416.57,UPI
512,4448,5,172,2026-07-04,20:57:34,Delivery,Completed,1942.43,167.4,88.75,1863.78,Wallet
513,12421,13,467,2025-12-13,14:31:02,Takeaway,Completed,552.83,23.46,26.47,555.84,UPI
514,5660,5,151,2025-10-04,19:14:28,Delivery,Completed,245.52,0.0,12.28,257.8,UPI
515,7651,8,278,2024-09-14,19:27:24,Delivery,Completed,903.32,0.0,45.17,948.49,Debit Card
516,8557,6,192,2026-06-29,20:13:32,Dine-In,Completed,769.32,115.4,32.7,686.62,Credit Card
