CostID,BranchID,CostDate,CostCategory,CostAmount,Description
410,2,2025-08-01,Electricity,41766.55,Electricity expense for August 2025
411,2,2025-08-01,Salaries,605167.97,Salaries expense for August 2025
412,2,2025-08-01,Maintenance,49640.74,Maintenance expense for August 2025
413,2,2025-08-01,Delivery,75723.86,Delivery expense for August 2025
414,2,2025-08-01,Cleaning,21376.01,Cleaning expense for August 2025
415,2,2025-08-01,Repairs,46649.02,Repairs expense for August 2025
416,2,2025-08-01,Miscellaneous,24732.36,Miscellaneous expense for August 2025
417,2,2025-09-01,Rent,278373.95,Rent expense for September 2025
418,2,2025-09-01,Electricity,115650.52,Electricity expense for September 2025
419,2,2025-09-01,Salaries,990473.83,Salaries expense for September 2025
420,2,2025-09-01,Maintenance,35049.04,Maintenance expense for September 2025
421,2,2025-09-01,Delivery,33612.75,Delivery expense for September 2025
422,2,2025-09-01,Cleaning,12752.39,Cleaning expense for September 2025
423,2,2025-09-01,Repairs,26378.44,Repairs expense for September 2025
424,2,2025-09-01,Miscellaneous,12905.64,Miscellaneous expense for September 2025
425,2,2025-10-01,Rent,340335.97,Rent expense for October 2025
426,2,2025-10-01,Electricity,48522.53,Electricity expense for October 2025
427,2,2025-10-01,Salaries,917227.74,Salaries expense for October 2025
428,2,2025-10-01,Maintenance,41963.64,Maintenance expense for October 2025
429,2,2025-10-01,Delivery,98225.68,Delivery expense for October 2025
430,2,2025-10-01,Cleaning,9828.21,Cleaning expense for October 2025
431,2,2025-10-01,Repairs,44031.94,Repairs expense for October 2025
432,2,2025-10-01,Miscellaneous,32727.64,Miscellaneous expense for October 2025
433,2,2025-11-01,Rent,217464.05,Rent expense for November 2025
434,2,2025-11-01,Electricity,113844.79,Electricity expense for November 2025
435,2,2025-11-01,Salaries,892501.09,Salaries expense for November 2025
436,2,2025-11-01,Maintenance,34598.96,Maintenance expense for November 2025
437,2,2025-11-01,Delivery,62821.58,Delivery expense for November 2025
438,2,2025-11-01,Cleaning,23111.5,Cleaning expense for November 2025
439,2,2025-11-01,Repairs,14453.35,Repairs expense for November 2025
440,2,2025-11-01,Miscellaneous,5068.88,Miscellaneous expense for November 2025
441,2,2025-12-01,Rent,285948.45,Rent expense for December 2025
442,2,2025-12-01,Electricity,112460.79,Electricity expense for December 2025
443,2,2025-12-01,Salaries,834093.16,Salaries expense for December 2025
444,2,2025-12-01,Maintenance,47549.9,Maintenance expense for December 2025
445,2,2025-12-01,Delivery,26810.71,Delivery expense for December 2025
446,2,2025-12-01,Cleaning,9429.54,Cleaning expense for December 2025
447,2,2025-12-01,Repairs,49763.4,Repairs expense for December 2025
448,2,2025-12-01,Miscellaneous,27374.57,Miscellaneous expense for December 2025
449,2,2026-01-01,Rent,151318.18,Rent expense for January 2026
450,2,2026-01-01,Electricity,89387.74,Electricity expense for January 2026
451,2,2026-01-01,Salaries,670044.24,Salaries expense for January 2026
452,2,2026-01-01,Maintenance,20943.1,Maintenance expense for January 2026
453,2,2026-01-01,Delivery,64855.52,Delivery expense for January 2026
454,2,2026-01-01,Cleaning,24368.41,Cleaning expense for January 2026
455,2,2026-01-01,Repairs,31659.44,Repairs expense for January 2026
456,2,2026-01-01,Miscellaneous,24113.02,Miscellaneous expense for January 2026
457,2,2026-02-01,Rent,135353.33,Rent expense for February 2026
458,2,2026-02-01,Electricity,97286.77,Electricity expense for February 2026
459,2,2026-02-01,Salaries,976358.62,Salaries expense for February 2026
460,2,2026-02-01,Maintenance,41376.61,Maintenance expense for February 2026
461,2,2026-02-01,Delivery,70365.85,Delivery expense for February 2026
462,2,2026-02-01,cleaning,10546.47,Cleaning expense for February 2026
463,2,2026-02-01,Repairs,62471.03,Repairs expense for February 2026
464,2,2026-02-01,Miscellaneous,6250.85,Miscellaneous expense for February 2026
465,2,2026-03-01,Rent,233780.69,Rent expense for March 2026
466,2,2026-03-01,Electricity,98822.61,Electricity expense for March 2026
467,2,2026-03-01,Salaries,930111.63,Salaries expense for March 2026
468,2,2026-03-01,Maintenance,28097.81,Maintenance expense for March 2026
469,2,2026-03-01,Delivery,81965.47,Delivery expense for March 2026
470,2,2026-03-01,Cleaning,19606.54,Cleaning expense for March 2026
471,2,2026-03-01,Repairs,43905.92,Repairs expense for March 2026
472,2,2026-03-01,Miscellaneous,15292.58,Miscellaneous expense for March 2026
473,2,2026-04-01,Rent,249753.82,Rent expense for April 2026
474,2,2026-04-01,Electricity,48258.79,Electricity expense for April 2026
475,2,2026-04-01,Salaries,879044.73,Salaries expense for April 2026
476,2,2026-04-01,Maintenance,31816.4,Maintenance expense for April 2026
477,2,2026-04-01,Delivery,58145.02,Delivery expense for April 2026
478,2,2026-04-01,Cleaning,12198.6,Cleaning expense for April 2026
479,2,2026-04-01,Repairs,42118.05,Repairs expense for April 2026
480,2,2026-04-01,Miscellaneous,7847.5,Miscellaneous expense for April 2026
481,2,2026-05-01,Rent,306104.13,Rent expense for May 2026
482,2,2026-05-01,Electricity,49842.41,Electricity expense for May 2026
483,2,2026-05-01,Salaries,783959.14,Salaries expense for May 2026
484,2,2026-05-01,Maintenance,16746.21,Maintenance expense for May 2026
485,2,2026-05-01,Delivery,98952.19,Delivery expense for May 2026
486,2,2026-05-01,Cleaning,17147.66,Cleaning expense for May 2026
487,2,2026-05-01,Repairs,14604.68,Repairs expense for May 2026
488,2,2026-05-01,Miscellaneous,26674.69,Miscellaneous expense for May 2026
489,2,2026-06-01,Rent,296248.27,Rent expense for June 2026
490,2,2026-06-01,Electricity,102122.51,Electricity expense for June 2026
491,2,2026-06-01,Salaries,676121.04,Salaries expense for June 2026
492,2,2026-06-01,Maintenance,39325.8,Maintenance expense for June 2026
493,2,2026-06-01,Delivery,58537.35,Delivery expense for June 2026
494,2,2026-06-01,Cleaning,16609.46,Cleaning expense for June 2026
495,2,2026-06-01,Repairs,36594.25,Repairs expense for June 2026
496,2,2026-06-01,Miscellaneous,24777.59,Miscellaneous expense for June 2026
497,2,2026-07-01,Rent,196997.74,Rent expense for July 2026
498,2,2026-07-01,Electricity,76787.41,Electricity expense for July 2026
499,2,2026-07-01,Salaries,914953.01,Salaries expense for July 2026
500,2,2026-07-01,Maintenance,27810.69,Maintenance expense for July 2026
501,2,2026-07-01,Delivery,27942.46,Delivery expense for July 2026
502,2,2026-07-01,Cleaning,8305.7,Cleaning expense for July 2026
503,2,2026-07-01,Repairs,54302.53,Repairs expense for July 2026
504,2,2026-07-01,Miscellaneous,8524.74,Miscellaneous expense for July 2026
505,2,2026-08-01,Rent,242050.86,Rent expense for August 2026
506,2,2026-08-01,Electricity,97684.78,Electricity expense for August 2026
507,2,2026-08-01,Salaries,1005355.06,Salaries expense for August 2026
508,2,2026-08-01,Maintenance,36171.97,Maintenance expense for August 2026
509,2,2026-08-01,Delivery,73330.55,Delivery expense for August 2026
510,2,2026-08-01,Cleaning,10920.34,Cleaning expense for August 2026
511,2,2026-08-01,Repairs,12231.19,Repairs expense for August 2026
512,2,2026-08-01,Miscellaneous,9853.21,Miscellaneous expense for August 2026
513,3,2024-01-01,Rent,114305.88,Rent expense for January 2024
514,3,2024-01-01,Electricity,66656.64,Electricity expense for January 2024
515,3,2024-01-01,Salaries,518811.73,Salaries expense for January 2024
516,3,2024-01-01,Maintenance,14289.68,Maintenance expense for January 2024
517,3,2024-01-01,Delivery,16823.79,Delivery expense for January 2024
518,3,2024-01-01,Cleaning,14194.85,Cleaning expense for January 2024
519,3,2024-01-01,Repairs,13454.17,Repairs expense for January 2024
520,3,2024-01-01,Miscellaneous,17050.63,Miscellaneous expense for January 2024
521,3,2024-02-01,Rent,140405.27,Rent expense for February 2024
522,3,2024-02-01,Electricity,-33779.09,Electricity expense for February 2024
523,3,2024-02-01,Salaries,486582.49,Salaries expense for February 2024
524,3,2024-02-01,Maintenance,19252.52,Maintenance expense for February 2024
525,3,2024-02-01,Delivery,18217.63,Delivery expense for February 2024
526,3,2024-02-01,Cleaning,6625.08,Cleaning expense for February 2024
527,3,2024-02-01,Repairs,31744.68,Repairs expense for February 2024
528,3,2024-02-01,Miscellaneous,10369.33,Miscellaneous expense for February 2024
529,3,2024-03-01,Rent,229618.6,Rent expense for March 2024
530,3,2024-03-01,Electricity,30062.09,Electricity expense for March 2024
531,3,2024-03-01,Salaries,389440.19,Salaries expense for March 2024
532,3,2024-03-01,Maintenance,23402.52,Maintenance expense for March 2024
533,3,2024-03-01,Delivery,30284.29,Delivery expense for March 2024
534,3,2024-03-01,Cleaning,6116.4,Cleaning expense for March 2024
535,3,2024-03-01,Repairs,31166.83,Repairs expense for March 2024
536,3,2024-03-01,Miscellaneous,11512.43,Miscellaneous expense for March 2024
537,3,2024-04-01,Rent,175194.4,Rent expense for April 2024
538,3,2024-04-01,Electricity,54111.74,Electricity expense for April 2024
539,3,2024-04-01,Salaries,670606.28,Salaries expense for April 2024
540,3,2024-04-01,Maintenance,11716.93,Maintenance expense for April 2024
541,3,2024-04-01,Delivery,36014.73,Delivery expense for April 2024
542,3,2024-04-01,Cleaning,14572.75,Cleaning expense for April 2024
543,3,2024-04-01,Repairs,36287.94,Repairs expense for April 2024
544,3,2024-04-01,Miscellaneous,7570.99,Miscellaneous expense for April 2024
545,3,2024-05-01,Rent,143953.11,Rent expense for May 2024
546,3,2024-05-01,Electricity,65810.96,Electricity expense for May 2024
547,3,2024-05-01,Salaries,434742.68,Salaries expense for May 2024
548,3,2024-05-01,Maintenance,14233.99,Maintenance expense for May 2024
549,3,2024-05-01,Delivery,19091.59,Delivery expense for May 2024
550,3,2024-05-01,Cleaning,11590.74,Cleaning expense for May 2024
551,3,2024-05-01,Repairs,8419.6,Repairs expense for May 2024
552,3,2024-05-01,Miscellaneous,10301.19,Miscellaneous expense for May 2024
553,3,2024-06-01,Rent,114543.55,Rent expense for June 2024
554,3,2024-06-01,Electricity,65385.97,Electricity expense for June 2024
555,3,2024-06-01,Salaries,609874.38,Salaries expense for June 2024
556,3,2024-06-01,Maintenance,10088.87,Maintenance expense for June 2024
557,3,2024-06-01,Delivery,58821.96,Delivery expense for June 2024
558,3,2024-06-01,Cleaning,7542.39,Cleaning expense for June 2024
559,3,2024-06-01,Repairs,32555.77,Repairs expense for June 2024
560,3,2024-06-01,Miscellaneous,12836.93,Miscellaneous expense for June 2024
561,3,2024-07-01,Rent,131196.26,Rent expense for July 2024
562,3,2024-07-01,Electricity,64790.65,Electricity expense for July 2024
563,3,2024-07-01,Salaries,393152.94,Salaries expense for July 2024
564,3,2024-07-01,Maintenance,26474.96,Maintenance expense for July 2024
565,3,2024-07-01,Delivery,16524.6,Delivery expense for July 2024
566,3,2024-07-01,Cleaning,9247.26,Cleaning expense for July 2024
567,3,2024-07-01,Repairs,17320.35,Repairs expense for July 2024
568,3,2024-07-01,Miscellaneous,4301.32,Miscellaneous expense for July 2024
569,3,2024-08-01,Rent,243392.44,Rent expense for August 2024
570,3,2024-08-01,Electricity,65453.14,Electricity expense for August 2024
571,3,2024-08-01,Salaries,522363.56,Salaries expense for August 2024
572,3,2024-08-01,Maintenance,17439.79,Maintenance expense for August 2024
573,3,2024-08-01,Delivery,57587.94,Delivery expense for August 2024
574,3,2024-08-01,Cleaning,15872.84,Cleaning expense for August 2024
575,3,2024-08-01,Repairs,34955.64,Repairs expense for August 2024
576,3,2024-08-01,Miscellaneous,9320.99,Miscellaneous expense for August 2024
577,3,2024-09-01,Rent,210494.78,Rent expense for September 2024
578,3,2024-09-01,Electricity,36029.28,Electricity expense for September 2024
579,3,2024-09-01,Salaries,384241.9,Salaries expense for September 2024
580,3,2024-09-01,Maintenance,10721.86,Maintenance expense for September 2024
581,3,2024-09-01,Delivery,44713.08,Delivery expense for September 2024
582,3,2024-09-01,Cleaning,11610.96,Cleaning expense for September 2024
583,3,2024-09-01,Repairs,7733.5,Repairs expense for September 2024
584,3,2024-09-01,Miscellaneous,13758.66,Miscellaneous expense for September 2024
585,3,2024-10-01,Rent,163992.19,Rent expense for October 2024
586,3,2024-10-01,Electricity,33325.29,Electricity expense for October 2024
587,3,2024-10-01,Salaries,439996.36,Salaries expense for October 2024
588,3,2024-10-01,Maintenance,11195.17,Maintenance expense for October 2024
589,3,2024-10-01,Delivery,47168.87,Delivery expense for October 2024
590,3,2024-10-01,Cleaning,10948.26,Cleaning expense for October 2024
591,3,2024-10-01,Repairs,38771.0,Repairs expense for October 2024
592,3,2024-10-01,Miscellaneous,16904.68,Miscellaneous expense for October 2024
593,3,2024-11-01,Rent,146154.54,Rent expense for November 2024
594,3,2024-11-01,Electricity,68335.0,Electricity expense for November 2024
595,3,2024-11-01,Salaries,489035.79,Salaries expense for November 2024
596,3,2024-11-01,Maintenance,24860.47,Maintenance expense for November 2024
597,3,2024-11-01,Delivery,24322.11,Delivery expense for November 2024
598,3,2024-11-01,Cleaning,7656.46,Cleaning expense for November 2024
599,3,2024-11-01,Repairs,9477.43,Repairs expense for November 2024
600,3,2024-11-01,Miscellaneous,8135.26,Miscellaneous expense for November 2024
601,3,2024-12-01,Rent,153388.94,Rent expense for December 2024
602,3,2024-12-01,Electricity,38801.0,Electricity expense for December 2024
603,3,2024-12-01,Salaries,510108.77,Salaries expense for December 2024
604,3,2024-12-01,Maintenance,23915.84,Maintenance expense for December 2024
605,3,2024-12-01,Delivery,46119.72,Delivery expense for December 2024
606,3,2024-12-01,Cleaning,10599.39,Cleaning expense for December 2024
607,3,2024-12-01,Repairs,7297.26,Repairs expense for December 2024
608,3,2024-12-01,Miscellaneous,9271.85,Miscellaneous expense for December 2024
609,3,2025-01-01,Rent,158227.93,Rent expense for January 2025
610,3,2025-01-01,Electricity,66456.41,Electricity expense for January 2025
611,3,2025-01-01,Salaries,447112.94,Salaries expense for January 2025
612,3,2025-01-01,Maintenance,14602.74,Maintenance expense for January 2025
613,3,2025-01-01,Delivery,-19555.81,Delivery expense for January 2025
614,3,2025-01-01,Cleaning,15124.82,Cleaning expense for January 2025
615,3,2025-01-01,Repairs,9239.73,Repairs expense for January 2025
616,3,2025-01-01,Miscellaneous,16925.38,Miscellaneous expense for January 2025
617,3,2025-02-01,Rent,105246.14,Rent expense for February 2025
618,3,2025-02-01,Electricity,36736.47,Electricity expense for February 2025
619,3,2025-02-01,Salaries,680351.79,Salaries expense for February 2025
620,3,2025-02-01,Maintenance,27501.16,Maintenance expense for February 2025
621,3,2025-02-01,Delivery,26153.7,Delivery expense for February 2025
622,3,2025-02-01,Cleaning,10339.65,Cleaning expense for February 2025
623,3,2025-02-01,Repairs,37873.96,Repairs expense for February 2025
624,3,2025-02-01,Miscellaneous,5093.74,Miscellaneous expense for February 2025
625,3,2025-03-01,Rent,257456.35,Rent expense for March 2025
626,3,2025-03-01,Electricity,27005.18,Electricity expense for March 2025
627,3,2025-03-01,Salaries,555717.92,Salaries expense for March 2025
628,3,2025-03-01,Maintenance,28169.79,Maintenance expense for March 2025
629,3,2025-03-01,Delivery,36424.84,Delivery expense for March 2025
630,3,2025-03-01,Cleaning,13109.7,Cleaning expense for March 2025
631,3,2025-03-01,Repairs,22937.28,Repairs expense for March 2025
632,3,2025-03-01,Miscellaneous,6102.75,Miscellaneous expense for March 2025
633,3,2025-04-01,Rent,158493.69,Rent expense for April 2025
634,3,2025-04-01,Electricity,52110.85,Electricity expense for April 2025
635,3,2025-04-01,Salaries,451567.99,Salaries expense for April 2025
636,3,2025-04-01,Maintenance,9478.89,Maintenance expense for April 2025
637,3,2025-04-01,Delivery,32269.27,Delivery expense for April 2025
638,3,2025-04-01,Cleaning,8871.26,Cleaning expense for April 2025
639,3,2025-04-01,Repairs,13577.6,Repairs expense for April 2025
