OrderDetailID,OrderID,ProductID,Quantity,UnitPrice,DiscountAmount,FinalAmount
695,298,48,2,367.71,0.0,735.42
696,298,41,2,50.99,5.1,96.88
697,299,10,2,231.22,0.0,462.44
698,299,5,3,182.17,0.0,546.51
699,299,29,2,93.43,28.03,158.83
700,300,52,1,97.93,0.0,97.93
701,300,23,3,208.08,31.21,593.03
702,301,25,1,163.63,0.0,163.63
703,302,15,2,154.26,0.0,308.52
704,302,26,1,183.0,27.45,155.55
705,302,11,2,211.28,0.0,422.56
706,303,18,2,140.88,0.0,281.76
707,303,23,1,208.08,0.0,208.08
708,303,39,3,49.95,14.99,134.86
709,303,20,2,238.82,47.76,429.88
710,304,27,3,68.37,0.0,205.11
711,304,9,2,151.74,45.52,257.96
712,305,1,3,248.27,37.24,707.57
713,306,55,1,478.02,0.0,478.02
714,306,56,3,268.8,0.0,806.4
715,306,35,1,82.41,12.36,70.05
716,307,10,3,231.22,0.0,693.66
717,307,6,3,178.02,26.7,507.36
718,308,44,1,190.78,0.0,190.78
719,308,35,2,82.41,0.0,164.82
720,308,52,2,97.93,0.0,195.86
721,308,9,2,151.74,15.17,288.31
722,309,64,3,256.44,0.0,769.32
723,310,21,3,159.11,23.87,453.46
724,310,15,2,154.26,0.0,308.52
725,310,9,2,151.74,0.0,303.48
726,311,29,1,93.43,0.0,93.43
727,312,8,3,180.47,54.14,487.27
728,312,50,1,244.62,0.0,244.62
729,312,45,3,206.77,62.03,558.28
730,313,38,2,52.51,0.0,105.02
731,313,32,2,79.0,0.0,158.0
732,313,10,3,231.22,69.37,624.29
733,313,57,1,107.13,10.71,96.42
734,313,53,1,197.26,0.0,197.26
735,314,9,3,151.74,68.28,386.94
736,315,41,1,50.99,2.55,48.44
737,315,56,1,268.8,13.44,255.36
738,315,32,2,79.0,0.0,158.0
739,316,60,1,212.72,31.91,180.81
740,316,17,2,144.83,28.97,260.69
741,317,12,3,147.57,0.0,442.71
742,317,10,2,231.22,46.24,416.2
743,317,42,3,75.33,22.6,203.39
744,318,3,2,93.62,18.72,168.52
745,318,37,2,63.47,0.0,126.94
746,318,20,1,238.82,35.82,203.0
747,319,41,2,50.99,0.0,101.98
748,320,47,3,188.17,0.0,564.51
749,320,33,2,82.14,0.0,164.28
750,320,14,3,172.14,0.0,516.42
751,321,52,3,97.93,29.38,264.41
752,321,4,1,97.88,0.0,97.88
753,321,37,3,63.47,0.0,190.41
754,322,64,2,256.44,25.64,487.24
755,322,11,3,211.28,31.69,602.15
756,323,41,3,50.99,0.0,152.97
757,324,68,2,310.47,0.0,620.94
758,325,55,3,478.02,215.11,1218.95
759,325,42,3,75.33,22.6,203.39
760,325,15,3,154.26,69.42,393.36
761,325,58,3,183.14,0.0,549.42
762,326,32,1,79.0,0.0,79.0
763,326,34,2,41.41,0.0,82.82
764,327,9,2,151.74,0.0,303.48
765,327,15,1,154.26,23.14,131.12
766,327,38,3,52.51,0.0,157.53
767,328,58,1,183.14,0.0,183.14
768,328,12,2,147.57,0.0,295.14
769,329,28,2,96.03,9.6,182.46
770,330,16,3,110.35,0.0,331.05
771,331,33,2,82.14,8.21,156.07
772,332,50,1,244.62,12.23,232.39
773,332,33,1,82.14,8.21,73.93
774,332,70,2,318.01,31.8,604.22
775,333,71,2,159.04,15.9,302.18
776,333,51,1,236.82,0.0,236.82
777,333,56,3,268.8,0.0,806.4
778,333,67,2,310.47,0.0,620.94
779,333,11,2,211.28,0.0,422.56
780,334,41,3,50.99,0.0,152.97
781,335,63,2,200.54,40.11,360.97
782,335,3,1,93.62,14.04,79.58
783,335,66,3,234.61,0.0,703.83
784,335,31,2,64.68,6.47,122.89
785,336,28,2,96.03,0.0,192.06
786,336,50,3,244.62,0.0,733.86
787,337,46,2,161.47,32.29,290.65
788,337,15,2,154.26,0.0,308.52
789,337,13,3,160.7,24.11,457.99
790,337,16,3,110.35,33.1,297.95
791,337,59,3,349.44,0.0,1048.32
792,338,10,2,231.22,23.12,439.32
793,339,43,2,277.53,55.51,499.55
794,340,22,2,136.34,27.27,245.41
795,340,14,3,172.14,51.64,464.78
796,341,59,2,349.44,69.89,628.99
797,341,42,2,75.33,22.6,128.06
798,341,64,3,256.44,76.93,692.39
799,342,25,3,163.63,49.09,441.8
800,342,63,3,200.54,30.08,571.54
801,342,62,1,159.59,15.96,143.63
802,342,16,1,110.35,16.55,93.8
803,343,9,3,151.74,45.52,409.7
804,344,22,2,136.34,0.0,272.68
805,345,27,2,68.37,13.67,123.07
806,345,71,3,159.04,0.0,477.12
807,346,3,1,93.62,0.0,93.62
808,346,28,3,96.03,0.0,288.09
809,347,53,1,197.26,29.59,167.67
810,348,17,3,144.83,0.0,434.49
811,348,53,3,197.26,0.0,591.78
812,349,60,1,212.72,31.91,180.81
813,350,10,3,231.22,69.37,624.29
814,350,33,1,82.14,12.32,69.82
815,350,70,2,318.01,0.0,636.02
816,350,23,1,208.08,31.21,176.87
817,351,13,2,160.7,0.0,321.4
818,351,54,3,200.54,90.24,511.38
819,351,35,1,82.41,0.0,82.41
820,351,11,1,211.28,0.0,211.28
821,352,32,1,79.0,11.85,67.15
822,352,61,2,234.61,23.46,445.76
823,353,66,1,234.61,23.46,211.15
824,353,28,3,96.03,14.4,273.69
825,353,51,2,236.82,71.05,402.59
826,353,43,3,277.53,0.0,832.59
827,353,54,3,200.54,0.0,601.62
828,354,26,2,183.0,36.6,329.4
829,355,22,3,136.34,20.45,388.57
830,355,33,1,82.14,0.0,82.14
831,356,21,2,159.11,15.91,302.31
832,356,15,2,154.26,0.0,308.52
833,357,67,1,310.47,15.52,294.95
834,358,15,3,154.26,46.28,416.5
835,358,60,2,212.72,0.0,425.44
836,358,30,3,60.79,0.0,182.37
837,358,8,2,180.47,36.09,324.85
838,358,47,3,188.17,28.23,536.28
839,359,12,2,147.57,29.51,265.63
840,360,3,1,93.62,9.36,84.26
841,360,23,1,208.08,20.81,187.27
842,361,50,3,244.62,0.0,733.86
843,361,16,-3,110.35,49.66,281.39
844,361,66,1,234.61,23.46,211.15
845,361,28,3,96.03,0.0,288.09
846,361,63,1,200.54,20.05,180.49
847,362,45,2,206.77,41.35,372.19
848,362,65,2,300.59,90.18,511.0
849,363,14,1,172.14,0.0,172.14
850,363,53,2,197.26,59.18,335.34
851,363,25,3,163.63,73.63,417.26
852,364,16,3,110.35,0.0,331.05
853,364,44,2,190.78,0.0,381.56
854,364,68,3,310.47,0.0,931.41
855,364,66,2,234.61,46.92,422.3
856,365,13,2,160.7,0.0,321.4
857,365,64,2,256.44,76.93,435.95
858,366,22,1,136.34,0.0,136.34
859,367,23,2,208.08,0.0,416.16
860,367,17,2,144.83,0.0,289.66
861,367,27,2,68.37,20.51,116.23
862,368,61,1,234.61,23.46,211.15
863,368,34,3,41.41,0.0,124.23
864,368,39,3,49.95,0.0,149.85
865,368,7,1,243.68,12.18,231.5
866,368,50,1,244.62,24.46,220.16
867,369,70,2,318.01,0.0,636.02
868,369,24,1,205.36,0.0,205.36
869,369,15,2,154.26,0.0,308.52
870,370,7,2,243.68,0.0,487.36
871,370,31,1,64.68,3.23,61.45
872,370,43,2,277.53,27.75,527.31
873,370,34,1,41.41,0.0,41.41
874,371,18,1,140.88,7.04,133.84
875,371,29,1,93.43,0.0,93.43
876,371,11,2,211.28,0.0,422.56
877,371,41,3,50.99,0.0,152.97
878,372,61,2,234.61,0.0,469.22
879,373,47,1,188.17,9.41,178.76
880,373,11,2,211.28,21.13,401.43
881,373,5,2,182.17,18.22,346.12
882,374,38,1,52.51,2.63,49.88
883,374,39,1,49.95,2.5,47.45
884,375,44,3,190.78,0.0,572.34
885,375,71,1,159.04,0.0,159.04
886,375,42,2,75.33,7.53,143.13
887,376,4,3,97.88,44.05,249.59
888,376,6,3,178.02,0.0,534.06
889,376,21,2,159.11,0.0,318.22
890,376,69,2,177.24,53.17,301.31
891,376,12,2,147.57,14.76,280.38
892,377,33,3,82.14,0.0,246.42
893,377,1,3,248.27,0.0,744.81
894,377,46,2,161.47,0.0,322.94
895,378,35,2,82.41,0.0,164.82
896,379,61,2,234.61,0.0,469.22
897,379,27,2,68.37,0.0,136.74
898,380,69,1,177.24,0.0,177.24
899,380,71,3,159.04,0.0,477.12
900,380,54,3,200.54,0.0,601.62
901,380,59,2,349.44,0.0,698.88
902,381,38,2,52.51,10.5,94.52
903,381,69,1,177.24,0.0,177.24
904,381,41,2,50.99,5.1,96.88
905,382,25,1,163.63,0.0,163.63
906,382,35,1,82.41,12.36,70.05
907,382,42,2,75.33,22.6,128.06
908,382,20,3,238.82,35.82,680.64
909,382,69,3,177.24,0.0,531.72
910,383,52,3,97.93,0.0,293.79
911,384,70,3,318.01,95.4,858.63
912,385,52,1,97.93,0.0,97.93
913,386,38,3,52.51,0.0,157.53
914,387,30,2,60.79,18.24,103.34
915,387,59,3,349.44,0.0,1048.32
916,387,5,3,182.17,0.0,546.51
917,388,9,2,151.74,30.35,273.13
918,388,16,2,110.35,0.0,220.7
919,389,46,1,161.47,24.22,137.25
920,389,34,1,41.41,0.0,41.41
921,390,14,1,172.14,17.21,154.93
922,391,41,3,50.99,0.0,152.97
923,391,34,2,41.41,4.14,78.68
924,392,60,3,212.72,0.0,638.16
925,393,34,2,41.41,0.0,82.82
926,393,54,1,200.54,0.0,200.54
927,393,25,3,163.63,73.63,417.26
928,393,41,3,50.99,0.0,152.97
929,393,24,3,205.36,92.41,523.67
930,394,40,1,122.76,12.28,110.48
931,394,30,3,60.79,9.12,173.25
932,395,41,1,50.99,0.0,50.99
933,395,16,2,110.35,22.07,198.63
934,396,2,2,122.34,0.0,244.68
935,396,34,2,41.41,0.0,82.82
936,397,70,2,318.01,0.0,636.02
937,398,32,1,79.0,7.9,71.1
938,398,28,1,96.03,0.0,96.03
939,399,48,1,367.71,36.77,330.94
940,399,66,2,234.61,46.92,422.3
941,400,31,2,64.68,6.47,122.89
942,400,27,1,68.37,0.0,68.37
943,401,10,3,231.22,0.0,693.66
944,402,63,3,200.54,0.0,601.62
945,402,10,1,231.22,0.0,231.22
946,402,57,3,107.13,16.07,305.32
947,403,2,2,122.34,0.0,244.68
948,404,32,2,79.0,0.0,158.0
949,405,56,2,268.8,53.76,483.84
950,406,69,1,177.24,0.0,177.24
951,407,23,3,208.08,93.64,530.6
952,407,61,2,234.61,0.0,469.22
953,408,34,3,41.41,6.21,118.02
954,408,33,3,82.14,24.64,221.78
955,408,11,2,211.28,42.26,380.3
956,409,21,3,159.11,0.0,477.33
957,410,60,2,212.72,0.0,425.44
958,410,5,3,182.17,0.0,546.51
959,410,58,3,183.14,0.0,549.42
960,410,54,3,200.54,0.0,601.62
961,410,50,3,244.62,0.0,733.86
962,411,51,1,236.82,35.52,201.3
963,412,10,3,231.22,0.0,693.66
964,413,11,3,211.28,31.69,602.15
965,414,9,3,151.74,0.0,455.22
966,414,67,1,310.47,46.57,263.9
967,415,61,3,234.61,0.0,703.83
968,415,70,3,318.01,0.0,954.03
969,415,20,3,238.82,71.65,644.81
970,416,71,1,159.04,23.86,135.18
971,417,41,2,50.99,0.0,101.98
972,418,65,3,300.59,0.0,901.77
973,419,35,2,82.41,24.72,140.1
974,419,42,3,75.33,0.0,225.99
975,420,47,2,188.17,56.45,319.89
976,420,26,2,183.0,18.3,347.7
977,420,16,3,110.35,33.1,297.95
978,421,56,2,268.8,0.0,537.6
979,422,71,1,159.04,0.0,159.04
980,422,51,1,236.82,35.52,201.3
981,422,65,1,300.59,15.03,285.56
982,423,48,2,367.71,36.77,698.65
983,423,17,2,144.83,0.0,289.66
984,424,67,3,310.47,0.0,931.41
985,425,62,1,159.59,23.94,135.65
986,425,32,2,79.0,23.7,134.3
987,425,27,2,68.37,0.0,136.74
988,425,4,2,97.88,29.36,166.4
989,426,33,3,82.14,0.0,246.42
990,426,55,2,478.02,0.0,956.04
991,426,69,2,177.24,53.17,301.31
992,427,51,3,236.82,106.57,603.89
993,427,23,2,208.08,41.62,374.54
994,427,36,1,33.65,5.05,28.6
995,427,32,2,79.0,7.9,150.1
996,428,31,3,64.68,9.7,184.34
997,428,36,3,33.65,5.05,95.9
998,429,10,1,231.22,34.68,196.54
999,429,67,1,310.47,0.0,310.47
1000,430,44,2,190.78,38.16,343.4
1001,430,68,2,310.47,0.0,620.94
1002,430,6,2,178.02,0.0,356.04
1003,430,4,3,97.88,0.0,293.64
1004,431,38,2,52.51,0.0,105.02
1005,431,61,2,234.61,70.38,398.84
1006,431,6,2,178.02,0.0,356.04
1007,432,30,3,60.79,0.0,182.37
1008,432,24,2,205.36,20.54,390.18
1009,433,11,2,211.28,0.0,422.56
1010,434,9,-3,151.74,22.76,432.46
1011,434,40,2,122.76,36.83,208.69
1012,435,21,2,159.11,0.0,318.22
1013,436,68,1,310.47,0.0,310.47
1014,436,12,2,147.57,0.0,295.14
1015,436,33,3,82.14,12.32,234.1
1016,436,42,2,75.33,0.0,150.66
1017,436,23,3,208.08,0.0,624.24
1018,437,43,1,277.53,27.75,249.78
1019,437,23,2,208.08,0.0,416.16
1020,438,41,3,50.99,15.3,137.67
1021,439,54,1,200.54,0.0,200.54
1022,439,16,3,110.35,0.0,331.05
1023,440,34,3,41.41,0.0,124.23
1024,440,24,3,205.36,0.0,616.08
1025,441,15,2,154.26,15.43,293.09
1026,442,19,2,206.87,41.37,372.37
1027,443,70,2,318.01,0.0,636.02
1028,443,24,2,205.36,41.07,369.65
1029,444,44,2,190.78,0.0,381.56
1030,445,42,2,75.33,22.6,128.06
1031,446,61,2,234.61,0.0,469.22
1032,446,10,3,231.22,0.0,693.66
1033,447,3,1,93.62,0.0,93.62
1034,448,19,1,206.87,31.03,175.84
1035,448,25,3,163.63,0.0,490.89
1036,448,56,1,268.8,0.0,268.8
1037,449,5,1,182.17,0.0,182.17
1038,449,47,3,188.17,28.23,536.28
1039,449,36,2,33.65,0.0,67.3
1040,449,3,2,93.62,0.0,187.24
1041,450,25,2,163.63,32.73,294.53
1042,450,54,2,200.54,0.0,401.08
1043,450,23,3,208.08,62.42,561.82
1044,451,36,1,33.65,0.0,33.65
1045,451,47,1,188.17,0.0,188.17
1046,452,63,2,200.54,60.16,340.92
1047,452,13,1,160.7,0.0,160.7
1048,453,1,1,248.27,0.0,248.27
1049,454,58,2,183.14,0.0,366.28
1050,455,42,3,75.33,0.0,225.99
1051,456,32,2,79.0,0.0,158.0
1052,456,15,2,154.26,15.43,293.09
1053,456,8,1,180.47,0.0,180.47
1054,456,29,1,93.43,0.0,93.43
1055,456,37,2,63.47,19.04,107.9
1056,457,55,3,478.02,215.11,1218.95
1057,457,21,3,159.11,23.87,453.46
1058,458,13,2,160.7,0.0,321.4
1059,459,1,2,248.27,0.0,496.54
1060,460,21,2,159.11,0.0,318.22
1061,461,65,1,300.59,15.03,285.56
1062,461,37,1,63.47,0.0,63.47
1063,461,59,3,349.44,0.0,1048.32
1064,462,68,2,310.47,0.0,620.94
1065,462,15,-3,154.26,23.14,439.64
1066,462,43,3,277.53,0.0,832.59
1067,462,70,1,318.01,0.0,318.01
1068,463,16,1,110.35,16.55,93.8
1069,463,50,1,244.62,0.0,244.62
1070,463,10,2,231.22,69.37,393.07
1071,463,34,2,41.41,4.14,78.68
1072,464,53,1,197.26,0.0,197.26
1073,464,33,1,82.14,8.21,73.93
1074,465,32,2,79.0,7.9,150.1
1075,466,3,2,93.62,18.72,168.52
1076,466,6,3,178.02,80.11,453.95
1077,466,25,2,163.63,0.0,327.26
1078,467,33,3,82.14,0.0,246.42
1079,467,30,1,60.79,3.04,57.75
1080,468,44,3,190.78,0.0,572.34
1081,469,18,1,140.88,0.0,140.88
1082,470,70,2,318.01,31.8,604.22
1083,471,7,1,243.68,12.18,231.5
1084,471,9,2,151.74,0.0,303.48
1085,471,23,1,208.08,20.81,187.27
1086,472,63,1,200.54,0.0,200.54
1087,473,47,3,188.17,28.23,536.28
1088,473,29,2,93.43,0.0,186.86
1089,474,29,3,93.43,14.01,266.28
1090,474,35,3,82.41,0.0,247.23
1091,475,44,1,190.78,19.08,171.7
1092,475,51,2,236.82,0.0,473.64
1093,475,7,3,243.68,365.5,694.49
1094,476,10,2,231.22,23.12,439.32
1095,476,50,2,244.62,73.39,415.85
1096,476,17,3,144.83,65.17,369.32
1097,476,34,1,41.41,2.07,39.34
1098,476,59,1,349.44,17.47,331.97
1099,477,65,3,300.59,45.09,856.68
1100,477,57,3,107.13,0.0,321.39
1101,477,68,2,310.47,0.0,620.94
1102,477,39,3,49.95,0.0,149.85
1103,478,65,3,300.59,0.0,901.77
1104,478,25,2,163.63,0.0,327.26
1105,478,56,1,268.8,40.32,228.48
1106,479,52,3,97.93,14.69,279.1
1107,479,18,3,140.88,63.4,359.24
1108,480,34,2,41.41,0.0,82.82
1109,480,31,1,64.68,9.7,54.98
1110,480,28,1,96.03,4.8,91.23
1111,480,66,2,234.61,0.0,469.22
1112,481,14,3,172.14,51.64,464.78
1113,481,2,3,122.34,0.0,367.02
1114,482,27,1,68.37,10.26,58.11
1115,482,68,3,310.47,93.14,838.27
1116,482,59,1,349.44,17.47,331.97
1117,482,29,1,93.43,9.34,84.09
1118,483,32,1,79.0,3.95,75.05
1119,483,67,3,310.47,46.57,884.84
1120,483,37,1,63.47,3.17,60.3
1121,484,55,3,478.02,0.0,1434.06
1122,484,37,3,63.47,28.56,161.85
1123,484,21,1,159.11,23.87,135.24
1124,485,25,2,163.63,0.0,327.26
1125,485,44,3,190.78,0.0,572.34
1126,486,13,3,160.7,0.0,482.1
1127,487,22,1,136.34,20.45,115.89
1128,488,8,2,180.47,0.0,360.94
1129,488,33,1,82.14,0.0,82.14
1130,488,62,2,159.59,47.88,271.3
1131,489,10,2,231.22,0.0,462.44
1132,490,53,3,197.26,59.18,532.6
1133,491,39,1,49.95,0.0,49.95
1134,491,51,3,236.82,0.0,710.46
1135,492,16,3,110.35,0.0,331.05
1136,493,34,3,41.41,18.63,105.6
1137,493,63,3,200.54,60.16,541.46
1138,493,1,2,248.27,24.83,471.71
1139,493,46,3,161.47,24.22,460.19
1140,494,42,3,75.33,33.9,192.09
1141,495,69,1,177.24,8.86,168.38
1142,496,58,2,183.14,0.0,366.28
1143,497,19,2,206.87,41.37,372.37
1144,498,55,1,478.02,0.0,478.02
1145,498,50,1,244.62,24.46,220.16
1146,498,42,2,75.33,0.0,150.66
1147,499,38,3,52.51,0.0,157.53
1148,500,65,3,300.59,0.0,901.77
1149,500,54,3,200.54,90.24,511.38
1150,500,46,3,161.47,0.0,484.41
1151,500,47,1,188.17,28.23,159.94
1152,501,23,1,208.08,0.0,208.08
1153,501,61,3,234.61,35.19,668.64
1154,501,8,3,180.47,0.0,541.41
1155,502,27,1,68.37,0.0,68.37
1156,502,7,3,243.68,109.66,621.38
1157,502,20,2,238.82,0.0,477.64
1158,503,27,1,68.37,0.0,68.37
1159,503,40,2,122.76,0.0,245.52
1160,504,50,2,244.62,73.39,415.85
1161,505,28,3,96.03,0.0,288.09
1162,505,7,1,243.68,24.37,219.31
1163,506,21,1,159.11,7.96,151.15
1164,506,34,1,41.41,4.14,37.27
1165,506,7,2,243.68,0.0,487.36
1166,507,57,3,107.13,0.0,321.39
1167,507,23,2,208.08,0.0,416.16
1168,507,10,2,231.22,0.0,462.44
1169,508,54,3,200.54,0.0,601.62
1170,508,16,3,110.35,0.0,331.05
1171,508,60,1,212.72,0.0,212.72
1172,509,8,3,180.47,27.07,514.34
1173,509,60,1,212.72,0.0,212.72
1174,510,18,2,140.88,0.0,281.76
1175,510,51,3,236.82,0.0,710.46
1176,510,62,2,159.59,0.0,319.18
1177,511,3,1,93.62,0.0,93.62
1178,511,43,3,277.53,41.63,790.96
1179,511,5,3,182.17,81.98,464.53
1180,512,56,3,268.8,80.64,725.76
1181,512,58,1,183.14,18.31,164.83
1182,512,1,3,248.27,37.24,707.57
1183,512,23,1,208.08,31.21,176.87
1184,513,61,1,234.61,23.46,211.15
1185,513,21,2,159.11,0.0,318.22
1186,514,40,2,122.76,0.0,245.52
1187,515,20,3,238.82,0.0,716.46
1188,515,29,2,93.43,0.0,186.86
1189,516,64,3,256.44,115.4,653.92
1190,517,28,1,96.03,0.0,96.03
1191,518,39,2,49.95,5.0,94.9
1192,518,21,1,159.11,0.0,159.11
1193,519,65,1,300.59,30.06,270.53
1194,519,28,1,96.03,0.0,96.03
1195,520,8,3,180.47,54.14,487.27
1196,520,23,3,208.08,0.0,624.24
1197,521,70,3,318.01,0.0,954.03
1198,521,22,3,136.34,20.45,388.57
1199,521,51,2,236.82,23.68,449.96
1200,522,53,2,197.26,39.45,355.07
1201,522,68,2,310.47,93.14,527.8
1202,523,59,3,349.44,0.0,1048.32
1203,523,48,1,367.71,18.39,349.32
1204,523,30,2,60.79,0.0,121.58
1205,524,6,3,178.02,0.0,534.06
1206,524,21,1,159.11,0.0,159.11
1207,524,5,3,182.17,54.65,491.86
1208,525,52,1,97.93,0.0,97.93
1209,525,68,2,310.47,0.0,620.94
1210,525,17,2,144.83,28.97,260.69
1211,525,4,2,97.88,9.79,185.97
1212,526,58,1,183.14,27.47,155.67
1213,526,38,3,52.51,7.88,149.65
1214,526,28,3,96.03,0.0,288.09
1215,527,7,2,243.68,0.0,487.36
1216,528,2,3,122.34,18.35,348.67
1217,529,67,3,310.47,93.14,838.27
1218,530,70,3,318.01,0.0,954.03
1219,530,16,3,110.35,33.1,297.95
1220,531,69,3,177.24,26.59,505.13
1221,531,36,3,33.65,15.14,85.81
1222,531,37,1,63.47,0.0,63.47
1223,531,31,1,64.68,3.23,61.45
1224,531,42,2,75.33,0.0,150.66
1225,532,10,3,231.22,0.0,693.66
1226,532,27,3,68.37,20.51,184.6
1227,533,19,1,206.87,20.69,186.18
1228,534,67,3,310.47,0.0,931.41
1229,534,13,2,160.7,0.0,321.4
1230,534,46,2,161.47,0.0,322.94
1231,535,32,3,79.0,35.55,201.45
1232,536,1,3,248.27,111.72,633.09
1233,537,7,3,243.68,0.0,731.04
1234,537,43,3,277.53,41.63,790.96
1235,537,46,3,161.47,72.66,411.75
1236,537,29,1,93.43,0.0,93.43
1237,537,10,3,231.22,0.0,693.66
1238,538,29,2,93.43,18.69,168.17
1239,538,63,1,200.54,0.0,200.54
1240,539,38,1,52.51,2.63,49.88
1241,540,23,1,208.08,31.21,176.87
1242,540,43,2,277.53,0.0,555.06
1243,541,21,1,159.11,0.0,159.11
1244,542,61,1,234.61,23.46,211.15
1245,542,57,2,107.13,10.71,203.55
1246,542,71,2,159.04,15.9,302.18
1247,542,33,1,82.14,0.0,82.14
1248,543,54,2,200.54,0.0,401.08
1249,543,50,1,244.62,36.69,207.93
1250,543,10,1,231.22,34.68,196.54
1251,544,31,3,64.68,19.4,174.64
1252,544,15,1,154.26,0.0,154.26
1253,544,8,3,180.47,0.0,541.41
1254,545,13,1,160.7,24.1,136.6
1255,546,41,2,50.99,0.0,101.98
1256,546,21,1,159.11,0.0,159.11
1257,547,22,2,136.34,0.0,272.68
1258,547,16,3,110.35,33.1,297.95
1259,548,3,2,93.62,9.36,177.88
1260,548,60,2,212.72,0.0,425.44
1261,549,13,3,160.7,0.0,482.1
1262,549,15,2,154.26,0.0,308.52
1263,549,60,2,212.72,21.27,404.17
1264,549,55,2,478.02,0.0,956.04
1265,549,25,3,163.63,24.54,466.35
1266,550,42,2,75.33,7.53,143.13
1267,550,31,2,64.68,12.94,116.42
1268,550,25,2,163.63,49.09,278.17
1269,550,57,2,107.13,0.0,214.26
1270,551,18,2,140.88,0.0,281.76
1271,551,36,2,33.65,3.37,63.93
1272,551,10,3,231.22,0.0,693.66
1273,552,24,1,205.36,20.54,184.82
1274,553,16,2,110.35,0.0,220.7
1275,553,51,1,236.82,11.84,224.98
1276,553,6,2,178.02,17.8,338.24
1277,553,2,2,122.34,24.47,220.21
1278,554,1,1,248.27,0.0,248.27
1279,554,38,3,52.51,0.0,157.53
1280,555,43,1,277.53,0.0,277.53
1281,555,15,2,154.26,0.0,308.52
1282,555,55,1,478.02,0.0,478.02
1283,555,68,1,310.47,46.57,263.9
1284,555,48,1,367.71,55.16,312.55
1285,556,19,3,206.87,0.0,620.61
1286,556,28,3,96.03,0.0,288.09
1287,556,15,3,154.26,0.0,462.78
1288,557,15,2,154.26,15.43,293.09
1289,558,39,1,49.95,0.0,49.95
1290,558,67,2,310.47,62.09,558.85
1291,558,20,2,238.82,0.0,477.64
1292,558,12,2,147.57,14.76,280.38
1293,559,70,3,318.01,143.1,810.93
1294,560,5,1,182.17,9.11,173.06
1295,560,4,1,97.88,14.68,83.2
1296,560,48,2,367.71,73.54,661.88
1297,560,44,2,190.78,19.08,362.48
1298,560,2,2,122.34,12.23,232.45
1299,561,50,3,244.62,73.39,660.47
1300,562,4,1,97.88,4.89,92.99
1301,563,38,3,52.51,23.63,133.9
1302,563,12,3,147.57,44.27,398.44
1303,563,47,2,188.17,0.0,376.34
1304,564,24,2,205.36,0.0,410.72
1305,564,66,2,234.61,0.0,469.22
1306,564,22,3,136.34,40.9,368.12
1307,564,21,1,159.11,0.0,159.11
1308,564,25,2,163.63,49.09,278.17
1309,565,67,3,310.47,139.71,791.7
1310,565,27,3,68.37,0.0,205.11
1311,566,23,2,208.08,20.81,395.35
1312,567,7,1,243.68,36.55,207.13
1313,567,37,1,63.47,3.17,60.3
1314,568,69,3,177.24,79.76,451.96
1315,568,66,3,234.61,0.0,703.83
1316,568,35,3,82.41,0.0,247.23
1317,568,31,3,64.68,29.11,164.93
1318,569,28,2,96.03,19.21,172.85
1319,570,34,3,41.41,0.0,124.23
1320,571,28,3,96.03,0.0,288.09
1321,571,59,3,349.44,104.83,943.49
1322,571,70,3,318.01,47.7,906.33
1323,571,27,3,68.37,0.0,205.11
1324,572,9,2,151.74,30.35,273.13
1325,573,42,2,75.33,0.0,150.66
1326,573,13,3,160.7,0.0,482.1
1327,573,16,1,110.35,11.04,99.31
1328,574,26,3,183.0,0.0,549.0
1329,575,56,1,268.8,40.32,228.48
1330,576,24,3,205.36,0.0,616.08
1331,576,13,2,160.7,32.14,289.26
1332,576,53,3,197.26,0.0,591.78
1333,577,32,1,79.0,0.0,79.0
1334,577,55,3,478.02,71.7,1362.36
1335,578,41,1,50.99,0.0,50.99
1336,578,11,3,211.28,63.38,570.46
1337,579,21,3,159.11,47.73,429.6
1338,579,53,3,197.26,0.0,591.78
1339,579,65,1,300.59,0.0,300.59
1340,579,7,2,243.68,73.1,414.26
1341,580,36,2,33.65,0.0,67.3
1342,580,28,3,96.03,28.81,259.28
1343,581,60,2,212.72,0.0,425.44
1344,581,6,3,178.02,0.0,534.06
1345,581,5,2,182.17,54.65,309.69
1346,582,32,3,79.0,35.55,201.45
1347,583,46,2,161.47,0.0,322.94
1348,583,3,2,93.62,28.09,159.15
1349,583,50,2,244.62,73.39,415.85
1350,584,70,2,318.01,0.0,636.02
1351,585,23,3,208.08,0.0,624.24
1352,585,27,3,68.37,10.26,194.85
1353,585,1,2,248.27,74.48,422.06
1354,586,56,3,268.8,40.32,766.08
1355,586,54,-3,200.54,30.08,571.54
1356,586,10,1,231.22,11.56,219.66
1357,586,4,3,97.88,0.0,293.64
1358,587,14,3,172.14,0.0,516.42
1359,587,23,3,208.08,0.0,624.24
1360,588,19,1,206.87,31.03,175.84
1361,588,55,2,478.02,0.0,956.04
1362,589,70,2,318.01,0.0,636.02
1363,589,13,3,160.7,0.0,482.1
1364,589,61,3,234.61,35.19,668.64
1365,589,2,3,122.34,55.05,311.97
1366,589,19,1,206.87,10.34,196.53
1367,590,14,2,172.14,17.21,327.07
1368,591,27,1,68.37,0.0,68.37
1369,592,32,1,79.0,3.95,75.05
1370,592,17,2,144.83,0.0,289.66
1371,592,10,2,231.22,23.12,439.32
1372,592,63,1,200.54,30.08,170.46
